AGE;EDUCATION;ETHNICITY;GENDER;HOUSEHOLDSIZE;IDEOLOGY;INCOME;MARITALSTATUS;MBTI;NATIONALITY;NOM;OCCUPATION;PLACEOFRESIDENCE
1;3;1;1;1;1;1;4;14;1;Lina E. R.;6;1
3;5;1;1;1;1;1;1;11;1;Binta M.;9;1
4;2;1;2;2;1;2;2;3;1;Giulia W.-Z.;3;1
5;2;1;1;1;3;1;1;12;1;Elena M.;5;1
4;2;1;2;2;2;2;1;7;1;Adama C.;8;1
3;2;1;2;3;2;5;1;2;1;Takumi A.;8;1
3;1;1;2;2;1;1;2;5;1;Paul A. L.;8;1
4;4;1;2;2;1;1;2;7;1;Wei A.;8;1
4;4;2;2;3;3;3;2;2;4;Lorenzo Y.;8;1
3;2;1;2;2;1;3;2;2;1;Amelia T.;8;1
2;5;1;1;1;4;2;1;11;1;Krishna P.-L.;9;1
4;4;1;2;2;1;1;1;6;1;Hugo K.;8;1
4;2;1;2;3;3;1;2;2;1;Amina W.;5;1
3;3;1;1;1;1;1;1;11;1;Isabel X.;5;1
5;2;1;2;1;1;1;1;13;1;Francisco O.;5;1
3;3;1;1;1;3;1;3;10;1;Abibatou C.;4;1
2;2;3;2;3;3;1;3;2;1;Chen R.;3;1
1;5;1;1;1;3;1;2;11;1;Vivaan Z.;9;1
3;5;1;2;1;1;2;2;5;1;Cheikh T.;8;1
1;1;1;2;2;2;1;3;6;1;Nicola Y.;8;1
2;2;1;2;2;1;1;1;1;1;Camille R.;8;1
1;3;1;1;1;1;1;1;14;1;Benoît F.;6;1
4;1;3;2;3;2;1;3;4;4;Seynabou T.;3;1
2;5;1;1;1;1;1;3;7;1;Alessandro W. Y.;9;1
1;4;1;2;3;1;1;2;1;2;Wei T.-S.;8;1
3;4;1;2;2;4;1;4;8;1;Elsa H.;8;1
3;2;1;2;3;2;2;2;1;1;Ai F.;6;1
3;2;1;1;1;1;1;1;11;1;Emma S.;5;1
3;5;1;1;1;3;2;1;10;1;Cristina M.;9;1
5;3;1;1;1;1;1;1;13;1;Inès Y.;5;1
3;5;1;1;1;1;2;1;11;1;Adrien N.;9;1
5;2;1;1;3;1;1;1;13;1;Jia V. R.;6;1
5;5;1;1;1;3;2;2;10;1;Emma M.;9;1
1;5;1;1;1;4;2;3;9;1;Karl J. B.;9;1
2;2;1;2;3;3;1;2;1;1;Hugo W.;5;1
4;1;3;2;3;2;1;2;2;1;Kaori R.;5;1
5;3;1;1;1;1;1;1;13;1;Youssef W.;5;1
5;2;1;1;1;1;1;1;12;1;Bao G.;5;1
5;2;1;1;1;1;1;1;13;1;Wei W.;5;1
4;4;3;2;3;3;1;2;5;1;Hina R.;5;1
1;2;1;1;1;3;2;1;10;1;Yacouba W.;4;1
1;5;1;1;1;1;2;2;9;1;Li E.;9;1
1;3;1;1;1;3;1;1;11;1;Marie T.-C.;4;1
5;3;1;1;1;1;1;1;13;1;Alexander W.;7;1
3;2;1;2;2;1;3;2;2;1;Diya W.-T.;8;1
4;4;1;2;3;3;3;2;5;3;Clara G.;5;1
3;5;1;1;1;3;1;1;11;1;Rami T.;4;1
1;3;1;1;1;3;1;4;14;1;Amelia F. T.;6;1
4;1;3;2;3;2;1;3;8;1;Ethan X.;2;1
2;3;1;1;1;1;1;1;16;1;Amelia K.;6;1
5;2;1;1;1;1;1;1;13;1;Andrea C.;6;1
4;2;1;2;3;2;5;3;2;3;Andres X.;8;1
4;1;4;2;3;2;4;4;2;2;Khady S.;8;1
1;2;1;1;1;3;1;1;11;1;Latifa N.;4;1
2;4;1;2;2;2;1;1;4;1;Hina K.-S.;8;1
1;4;1;2;3;1;1;2;5;1;Saga C. G.;3;1
1;5;1;2;1;1;2;2;5;1;Daisuke E.;8;1
