AGE;EDUCATION;ETHNICITY;GENDER;HOUSEHOLDSIZE;IDEOLOGY;INCOME;MARITALSTATUS;MBTI;NATIONALITY;NOM;OCCUPATION;PLACEOFRESIDENCE
3;2;1;2;2;2;1;3;1;1;Matteo C.;5;1
1;2;1;2;2;2;1;2;6;1;Julien Z.;8;1
5;1;1;1;1;3;1;1;13;1;Giovanni L.;5;1
4;2;1;2;2;1;3;2;6;1;Léa V.;4;1
1;5;1;1;1;3;2;4;10;1;Rami T.;8;1
2;5;1;1;1;1;2;4;9;1;Lucas T.;8;1
2;4;1;1;1;3;1;1;14;1;Sofia P.;6;1
4;2;4;2;3;1;1;4;4;1;Rosa B.;3;1
3;2;1;2;2;1;2;1;2;1;Adama C.;8;1
5;5;1;1;1;3;2;2;10;1;Yacouba W.;8;1
4;3;1;2;1;3;5;2;5;1;Matteo H.;8;1
1;2;1;2;2;2;2;1;1;1;Tariro W.;5;1
3;3;1;1;1;2;1;2;8;1;Aïcha H.;8;1
5;1;1;1;1;1;1;1;13;1;Adam W. V.;9;1
2;2;1;2;1;2;2;2;7;1;Hassan O.;8;1
2;3;1;2;1;2;2;1;7;1;Daisuke E.;8;1
3;2;1;2;1;2;2;2;6;1;Simone I.;8;1
5;2;1;2;1;2;1;2;7;1;Lea T.;8;1
3;2;3;2;3;3;3;2;4;1;Néné K.;5;1
1;3;3;2;3;2;3;2;4;1;Noura T.;4;1
5;1;1;1;1;3;1;1;11;1;Riko X.;5;1
3;2;1;2;2;3;1;2;2;1;Jack W.;4;1
5;1;1;1;1;3;1;3;13;1;Franco L.;6;1
3;5;1;2;2;1;2;1;1;1;Freya F.;5;1
3;3;3;2;3;3;3;2;16;1;Fatima R.;4;1
3;2;1;2;2;3;2;2;5;1;Nicola Y.;8;1
5;1;1;1;1;3;1;1;14;1;George N.-M.;7;1
3;2;1;2;3;4;2;1;1;1;Rami L.;3;1
4;1;1;2;3;2;3;2;1;2;Amelia L.-A.;5;1
2;2;1;2;1;1;5;2;8;1;Aurélie G.;8;1
4;3;4;1;1;3;1;4;14;1;Isla K.;6;1
3;1;1;2;1;3;2;3;12;1;Daniela G.;8;1
4;4;1;1;1;2;1;1;8;1;Yuki A.;8;1
5;1;1;1;1;3;1;3;13;1;Luca D.-E.;7;1
3;5;1;1;1;1;2;2;9;1;Jessica U.;8;1
3;2;1;2;2;1;1;2;2;1;Issa I.;4;1
5;3;4;1;1;3;1;4;14;1;Fanta X.;6;1
1;1;1;2;2;2;2;1;7;1;Lorenzo M.;8;1
5;1;1;1;1;3;1;2;13;1;Aisha T. N.;9;1
2;2;1;2;2;1;3;2;2;1;Hugo W.;4;1
4;5;1;1;1;3;2;4;9;1;Sofiane T.;8;1
4;1;2;2;3;3;1;3;8;1;Ethan X.;6;1
3;2;1;2;2;2;2;4;6;1;Björn B.;6;1
5;1;1;1;1;3;1;1;13;1;Benoît F.;6;1
5;3;1;1;1;3;1;1;14;1;Valentin P.;5;1
4;2;3;2;2;3;1;2;1;1;Charlotte T.;4;1
5;5;1;1;1;3;2;4;9;1;Pedro G.;8;1
1;1;1;1;1;1;2;1;11;1;Latifa N.;8;1
2;4;1;1;1;3;1;1;9;1;Karl J. B.;8;1
3;1;1;2;2;1;2;3;15;1;Amina Z. G.;4;1
3;2;1;2;2;2;2;1;2;1;Laura B.;4;1
5;1;1;1;1;3;1;3;13;1;Ben B.;7;1
3;5;1;1;1;3;1;1;10;1;Binta M.;8;1
3;2;1;2;2;3;1;2;1;1;Jesus N.;4;1
1;2;3;2;3;1;2;2;16;4;Thabo C.;5;1
4;1;2;2;3;2;1;3;1;1;Chloé D.;4;1
3;2;1;2;3;2;1;2;1;1;Amina W.;5;1
5;1;1;1;1;3;1;3;14;1;Tao D.;6;1
4;1;1;2;2;3;1;2;2;3;Luigi O.;8;1
4;2;1;2;2;2;1;2;2;1;Vivaan A.;9;1
5;1;1;1;1;3;1;1;13;1;Ismaël S.;6;1
4;2;1;2;2;2;2;4;6;1;Luc S.;6;1
4;3;1;2;3;2;2;1;2;3;Hina R.;2;1
2;2;1;2;1;2;2;2;7;1;Adrian D.;8;1
2;3;1;1;1;3;1;2;14;1;Rachid S.;7;1
1;5;1;1;1;1;2;2;11;1;Isabel X.;8;1
2;2;3;2;3;1;3;2;16;1;Luc Z.;4;1
2;2;1;2;2;2;1;1;2;1;Fatima V.;4;1
3;2;1;2;2;3;1;2;1;1;Sofia F.-V.;4;1
4;2;1;2;2;2;2;2;1;1;Giulia W.-Z.;8;1
5;3;1;1;1;3;1;1;13;1;Charlotte S.-C.;7;1
4;2;1;2;2;2;2;2;2;1;Camille R.;8;1
5;1;1;1;1;3;1;1;12;1;Noura A.;9;1
2;3;1;1;1;3;1;4;14;1;Aoi R. Y.;6;1
4;1;1;2;3;2;2;2;3;1;Luigi U.;5;1
4;4;1;2;3;3;3;2;2;3;Hana H.;5;1
5;1;1;1;1;3;1;3;12;1;Ali Q.;5;1
3;2;1;2;1;2;2;4;10;1;Wei L.;8;1
2;5;1;1;1;3;1;2;11;1;Redouane X.;8;1
2;1;1;1;1;2;1;3;2;1;Gabriella F.;8;1
3;2;1;2;2;2;2;2;2;1;Corentin M.;8;1
2;2;1;2;2;2;2;1;6;1;Li D.;6;1
1;3;1;2;1;2;2;2;7;1;Ndiaye H.;8;1
4;4;3;2;3;1;4;1;16;1;Nour Y.;3;1
3;2;1;2;2;2;2;2;5;1;Hugo E. A.;8;1
4;4;1;2;3;4;3;2;10;3;Caterina Q.;3;1
2;5;1;1;1;2;1;1;2;1;Luc V.-M.;8;1
4;3;1;2;3;3;3;1;3;1;Yui F. B.;2;1
1;3;1;2;1;2;5;2;10;1;Louis U.;8;1
4;2;1;2;2;1;1;2;1;3;Aisha F.;4;1
1;4;2;2;3;2;1;2;5;1;Saga E.-M.;2;1
4;3;1;2;1;3;2;2;7;1;Cheikh T.;8;1
1;5;1;1;1;2;2;2;7;1;Thomas T.;8;1
5;1;1;1;1;3;1;3;14;1;Andrea C.;6;1
4;1;3;2;3;2;4;1;8;2;Carmen B.;9;1
1;1;1;2;2;2;2;2;6;1;Omar C. N.;8;1
4;4;1;2;3;4;3;2;10;3;Clara G.;3;1
5;3;1;1;1;1;1;1;13;1;Xiao D.;5;1
3;2;1;2;2;2;2;2;1;1;John A.;6;1
4;1;2;2;3;2;3;3;4;1;Seynabou T.;4;1
1;4;2;2;3;3;4;2;3;1;Thabo B.;2;1
1;2;3;2;3;1;1;1;15;1;Karim Y.;3;1
2;5;1;1;1;3;2;4;13;1;Aurélie A.;8;1
5;1;1;1;1;3;1;1;13;1;Alexander W.;7;1
4;3;2;2;3;1;4;1;15;4;Rémi C.;3;1
4;3;4;1;1;3;1;1;14;1;Sophie V.;8;1
2;2;1;2;2;2;2;1;5;1;Martin L.;5;1
3;5;1;1;1;1;2;2;10;1;Adrien N.;8;1
4;2;1;2;2;2;3;2;1;1;Ai F.;8;1
5;3;1;1;1;3;1;4;13;1;Ndiaye T.;6;1
1;5;1;1;1;1;2;2;9;1;Leïla O.;8;1
3;2;1;1;1;2;2;2;9;1;Yuna H.;8;1
4;1;2;2;3;1;1;3;1;1;Kaori R.;2;1
5;1;1;1;1;3;1;1;11;1;Emma S.;9;1
2;2;1;2;1;2;5;1;7;1;Luke U.;8;1
3;1;1;1;1;1;1;1;13;1;Sakura P. R.;8;1
1;5;1;1;1;3;1;1;9;1;Catherine A.;8;1
5;3;1;1;1;3;1;1;11;1;Kenta Z.;9;1
3;2;1;2;2;2;2;3;5;1;Hugo Y.;8;1
3;5;1;1;1;3;2;4;10;1;Mia M.;8;1
3;2;1;2;2;1;3;2;1;4;Clément O.;8;1
4;3;1;2;3;1;3;2;16;1;Charlie M.;8;1
4;1;2;2;3;1;1;3;2;1;Finn R.;4;1
5;1;1;1;1;3;1;3;12;1;James J. J.;5;1
1;1;1;1;1;1;1;1;13;1;Imen F.;8;1
4;3;4;1;1;3;5;1;15;1;Sekou L.;6;1
4;4;1;1;1;2;2;1;2;1;Marina K.;8;1
2;5;1;1;1;3;1;4;14;1;Eva K.;7;1
5;1;1;1;1;3;1;2;11;1;Bilal F.;9;1
5;1;1;1;1;1;1;2;13;1;Harry Z.;6;1
5;4;1;1;1;1;1;1;12;1;Jia V. R.;9;1
1;5;1;1;1;3;1;1;8;1;Anna D.;8;1
3;1;1;1;1;3;1;1;9;1;Yuki L.;8;1
2;3;4;2;3;3;1;4;14;1;Aurora N.-P.;6;1
4;2;1;2;2;2;2;2;2;1;Alba Q.;8;1
3;2;1;2;2;3;1;2;1;1;Dalila J.;4;1
5;1;1;1;1;3;1;4;12;1;Riko J.;6;1
4;1;3;2;3;3;4;4;2;2;Khady S.;8;1
4;1;1;2;1;1;2;3;9;1;Wei A.;8;1
5;1;1;1;1;1;1;2;13;1;John H.;9;1
2;3;1;1;1;3;1;2;14;1;Kenza Q.;7;1
5;1;1;1;1;3;1;1;14;1;Salma F.;7;1
2;2;1;2;2;2;2;1;6;1;Hannah U.;8;1
5;3;4;1;3;3;1;4;14;1;Takumi H.-M.;9;1
5;1;1;1;1;3;1;2;13;1;Ismaël Z.;5;1
5;1;1;1;1;3;1;2;12;1;Wei W.;5;1
1;3;1;2;2;2;2;1;1;1;Abibatou N.;8;1
5;3;1;1;1;3;1;1;13;1;Lucie Z.;7;1
4;5;1;1;1;1;2;2;8;1;Li E.;8;1
2;3;1;1;1;3;2;4;14;1;Lina E. R.;6;1
5;1;1;1;1;3;1;1;14;1;Emma H.;7;1
1;4;3;2;3;1;3;2;2;1;Mia P.;5;1
5;1;1;1;1;1;1;1;12;1;Priya N. Z.;9;1
4;4;3;2;3;1;2;3;8;3;Aziz S.;2;1
3;5;1;1;1;3;2;4;11;1;Paul E.;8;1
