AGE;EDUCATION;ETHNICITY;GENDER;HOUSEHOLDSIZE;IDEOLOGY;INCOME;MARITALSTATUS;MBTI;NATIONALITY;NOM;OCCUPATION;PLACEOFRESIDENCE
4;4;3;2;3;1;3;2;5;1;Clara G.;3;1
1;1;1;1;1;3;1;1;15;1;Amelia K.;7;1
4;1;1;2;3;2;4;2;1;2;Tamsir K.;6;1
3;1;1;2;2;2;1;4;5;1;Giovanni T.;6;1
3;1;1;2;3;1;3;2;2;4;Andres X.;2;1
1;5;1;1;1;1;1;3;8;1;Rossana B.;7;1
4;3;1;2;3;1;1;1;16;4;Bilal A.;7;1
1;1;1;1;1;3;1;2;12;1;Jia V. R.;7;1
2;3;1;1;1;1;1;1;14;1;Carlos J.;7;1
1;1;1;1;1;1;1;2;10;1;Isabel X.;7;1
1;2;1;2;2;1;1;1;8;1;Carlos F.;6;1
1;5;1;1;2;1;1;2;10;1;Luca V.;7;1
1;5;1;1;1;3;1;1;14;1;Jack J.;7;1
4;2;3;2;3;1;5;1;15;1;Chen R.;3;1
4;1;2;2;3;2;1;4;7;2;Matteo F.;5;1
4;5;1;1;2;1;1;2;5;1;James Q.;7;1
2;5;1;1;1;3;1;1;14;1;Amelia F. T.;7;1
2;3;1;1;1;3;1;1;14;1;Lina E. R.;7;1
2;3;1;1;1;1;1;1;13;1;Hanane W.;7;1
3;3;1;2;2;2;2;2;5;1;Pedro D.;6;1
3;1;1;1;2;3;1;3;10;1;Vivaan Z.;7;1
4;1;2;2;3;2;3;1;2;1;Ethan X.;6;1
2;3;1;1;1;1;1;1;13;1;Rachid S.;7;1
1;4;4;2;3;3;1;2;2;2;Wei T.-S.;6;1
3;1;3;2;3;3;3;2;2;3;Federico Q.;7;1
1;5;1;1;2;3;1;2;10;1;Aurélie A.;7;1
3;2;3;2;3;2;1;4;2;3;Zanele L.;4;1
2;1;1;2;2;1;1;2;6;1;Matteo H.;6;1
5;1;1;1;1;3;1;1;13;1;Valentin P.;7;1
1;2;1;2;3;2;2;1;16;1;Thabo C.;4;1
4;1;1;2;3;3;2;2;2;3;Ananya J. K.;5;1
1;3;1;1;1;3;1;1;14;1;Vincent S.;7;1
4;4;2;2;3;1;1;2;5;1;Caterina Q.;2;1
1;2;3;2;3;2;2;1;1;1;Daiki W.;4;1
5;1;1;1;1;1;1;1;13;1;Tao D.;7;1
1;1;1;1;1;1;1;1;8;1;Imen F.;7;1
1;4;1;2;2;2;1;2;6;1;Lucie D.;6;1
1;4;3;2;3;1;2;1;2;3;Jia N. Y.;3;1
5;1;1;1;1;1;1;1;13;1;Valentina V.;7;1
3;2;1;2;3;2;2;2;5;1;Clément O.;4;1
5;1;1;1;1;3;1;1;13;1;Youssef W.;7;1
1;5;1;2;2;2;1;2;9;1;Paul H.;6;1
3;1;1;2;3;2;2;2;1;1;Noura T.;2;1
3;2;3;2;3;2;1;4;3;3;Diya W.-T.;4;1
4;2;1;2;3;1;3;4;4;2;Sora W.;3;1
3;2;3;2;3;3;2;1;1;3;Freya F.;7;1
1;5;1;1;2;3;1;2;7;1;Jessica U.;7;1
1;5;1;1;1;3;1;1;11;1;Diego Y. D.;7;1
1;1;1;1;1;1;1;1;12;1;Julien P.;7;1
5;1;1;1;1;3;1;1;14;1;Lucia Y.-G.;7;1
2;2;1;2;3;1;2;4;1;1;Sofia F.-V.;5;1
1;5;1;1;1;3;1;1;12;1;Chloé C.;7;1
4;1;1;2;3;2;1;3;4;2;Chloé D.;4;1
2;2;1;2;2;1;2;2;6;1;Alba Q.;5;1
3;3;3;2;3;2;1;2;2;3;Maria H.;3;1
1;5;1;1;2;3;1;2;5;1;Lucas T.;7;1
3;1;1;2;2;2;1;1;7;1;Martin N.;5;1
5;3;1;1;1;3;1;1;13;1;Kenza Q.;7;1
3;1;1;1;2;4;1;4;10;1;Cristina M.;7;1
1;5;1;1;2;3;1;2;12;1;Raffaele Z.;7;1
4;3;1;2;3;1;2;1;15;3;Rémi C.;7;1
4;3;3;2;3;2;3;1;15;1;Riko B.;7;1
2;2;3;2;2;2;1;2;6;1;Cheikh T.;7;1
1;5;1;1;2;3;1;3;12;1;Emma M.;7;1
1;5;1;1;1;3;1;2;8;1;Lei K.;7;1
4;1;3;2;3;1;5;3;7;3;Luigi U.;4;1
2;5;1;1;1;1;1;1;14;1;Sophie V.;5;1
1;2;1;2;2;2;1;4;9;1;Luke U.;6;1
4;1;1;2;3;4;1;1;1;4;Ruby C.;4;1
2;2;3;2;3;1;2;2;1;3;Léa V.;3;1
1;2;1;2;3;4;2;2;3;1;John A.;4;1
2;3;1;1;1;3;1;1;14;1;Patricia W.;7;1
4;1;2;2;3;3;4;3;2;2;Claire H. D.;6;1
1;5;1;1;2;3;1;4;12;1;Li F.;7;1
2;3;1;1;1;3;1;1;13;1;Sandra J.;7;1
1;2;1;2;3;2;3;1;15;3;Karim Y.;2;1
4;4;1;2;3;3;2;2;2;3;Giulia W.-Z.;6;1
4;5;1;1;2;4;1;2;9;1;Aurélie G.;6;1
3;2;1;2;2;2;1;2;9;1;Hugo K.;7;1
3;1;1;1;2;1;1;1;10;1;Noura O.;7;1
5;1;1;1;1;3;1;2;14;1;Inès Y.;7;1
4;1;1;1;2;1;1;1;9;1;Alessandro W. Y.;6;1
1;3;1;1;2;2;1;2;12;1;Yuki L.;7;1
3;3;1;2;3;1;2;2;2;1;Luc N.;4;1
2;1;1;1;1;3;1;2;11;1;Bilal F.;7;1
2;2;1;2;3;2;1;1;1;1;Camille R.;5;1
5;5;1;1;2;1;1;2;9;1;Ismaël L.;6;1
5;1;1;1;1;3;1;2;11;1;Chloé I.;7;1
4;1;1;2;3;2;5;3;2;1;Emily Q.;5;1
4;2;1;2;3;1;2;2;1;1;Luigi O.;6;1
4;1;1;2;3;2;2;4;2;1;Brahim C.;5;1
2;1;1;1;1;3;1;2;11;1;Aisha T. N.;7;1
2;3;1;1;1;3;1;3;14;1;Antonio H.;7;1
1;2;1;2;3;2;1;1;9;3;Thabo B.;4;1
5;1;1;1;1;3;1;1;13;1;Luca D.-E.;7;1
1;2;1;2;2;3;1;2;6;1;Lea T.;5;1
2;3;1;1;1;1;1;1;14;1;Eva K.;7;1
5;1;1;1;1;3;1;3;13;1;John H.;7;1
4;2;1;2;2;1;1;2;6;1;Ndiaye H.;7;1
4;5;4;2;3;2;1;1;15;3;George P.;3;1
4;1;2;2;3;1;5;2;7;3;Amelia L.-A.;4;1
5;1;1;1;1;1;1;1;14;1;Giovanni L.;7;1
3;3;1;1;2;4;1;4;9;1;Gabriella F.;7;1
1;2;1;2;2;1;1;1;8;3;Fanta Q.;5;1
1;1;1;1;1;3;1;1;13;1;Ndiaye T.;7;1
5;1;1;1;1;3;1;1;13;1;Riko X.;7;1
1;5;1;1;2;1;1;1;6;1;Astrid K.;7;1
5;1;1;1;1;3;1;1;13;1;Ali Q.;7;1
4;4;3;2;3;1;4;2;16;4;Nour Y.;7;1
2;5;1;1;1;1;1;1;14;1;Aurora N.-P.;7;1
1;2;1;2;2;1;1;1;2;1;Jabari B.;6;1
2;2;1;2;3;2;1;1;5;1;Hina K.-S.;6;1
2;3;1;1;1;3;1;1;14;1;Antonio D.;7;1
5;2;1;2;2;4;1;3;8;1;Kimi Z.;6;1
3;2;1;2;3;3;2;2;3;1;Fatima V.;7;1
2;2;1;2;2;1;2;2;5;1;Hugo Y.;5;1
5;1;1;1;1;3;1;1;13;1;Bao G.;7;1
2;3;1;1;1;3;1;1;14;1;Benoît F.;7;1
3;3;1;2;3;2;2;2;1;1;Paul A. L.;4;1
2;3;1;1;1;3;1;1;13;1;Franco L.;7;1
1;5;1;1;2;3;1;1;6;1;Pedro G.;7;1
5;1;1;1;1;1;1;3;13;1;Guillaume P.;7;1
2;3;1;1;1;3;1;1;13;1;Sofia P.;7;1
5;1;1;1;1;1;1;2;11;1;Manon X.;7;1
1;4;3;2;3;2;1;3;1;4;Sofia X.;3;1
3;3;1;1;2;1;1;4;6;1;Yuki A.;7;1
3;3;3;2;3;4;1;1;2;3;Marina P.;3;1
3;2;1;2;2;1;2;2;7;1;Hugo E. A.;5;1
3;5;1;1;2;3;1;2;10;1;Mia M.;7;1
2;2;1;2;2;4;1;3;9;1;Elsa H.;5;1
1;2;1;2;3;2;3;2;5;1;Saga C. G.;4;1
1;3;3;2;3;2;1;1;3;1;Xiao R.-A.;5;1
3;3;1;1;2;1;1;4;9;1;Carlos Z.;7;1
3;1;1;2;2;2;1;4;15;1;Omar C. N.;6;1
2;2;1;2;3;2;1;2;7;1;Kimi S.;6;1
5;1;1;1;1;3;1;3;11;1;Kenta Z.;7;1
1;1;1;2;2;2;1;1;6;1;Wei L.;6;1
4;4;3;2;3;1;2;1;4;3;Kaori R.;7;1
5;1;1;1;1;1;1;1;14;1;Salma F.;7;1
2;1;1;1;1;3;1;1;14;1;Takumi H.-M.;7;1
2;1;1;1;2;3;1;2;11;1;Henry O.;7;1
2;2;3;2;3;1;2;2;1;1;Jack W.;3;1
1;1;1;1;1;1;1;1;13;1;Ignacio E.;7;1
3;3;1;2;2;2;1;2;6;3;Emma P.;5;1
1;5;1;1;1;3;1;1;11;1;Amina L.;7;1
3;1;1;1;2;3;1;4;10;1;Leïla O.;7;1
1;3;1;1;2;2;1;2;9;1;Luc D.;7;1
4;1;1;2;3;2;3;2;1;1;Hana V.;4;1
4;1;2;2;3;2;4;2;4;1;Thomas X.;4;1
5;2;1;2;2;4;2;2;7;1;Harry O.;7;1
4;2;3;2;3;1;3;2;2;3;Mia P.;3;1
3;2;4;2;3;1;2;1;1;1;Kei E.;4;1
5;1;1;1;1;1;1;1;15;1;Riko J.;7;1
2;4;4;1;1;3;1;1;14;3;Pablo W.;7;1
5;5;1;1;1;1;1;1;14;1;Alexander X.;7;1
5;1;1;1;1;3;1;1;13;1;Charlotte S.-C.;7;1
2;2;1;2;2;1;1;2;8;1;Ahmed T.;5;1
2;3;1;1;1;3;1;1;14;1;Najet C.;7;1
4;1;3;2;3;1;1;2;2;1;Carmen B.;5;1
1;2;1;2;3;2;1;2;16;3;Fatima R.;2;1
5;1;1;1;1;3;1;1;13;1;Adama J.;7;1
4;1;3;2;3;1;2;3;7;3;Fatou G.;4;1
2;4;1;1;1;3;1;1;14;1;Isla K.;7;1
4;3;1;2;3;2;3;1;4;3;Seynabou T.;4;1
5;2;4;2;3;2;2;3;2;3;Jesus N.;5;1
2;1;1;1;1;3;1;1;14;1;Fanta X.;7;1
3;1;1;2;3;1;2;2;2;1;Luis R.;5;1
2;1;1;1;1;3;1;4;11;1;Yacouba W.;7;1
3;2;1;2;2;1;1;2;7;1;Nathan V. R.;5;1
4;3;3;2;3;2;3;1;8;4;Yui F. B.;7;1
2;3;1;1;1;3;1;1;14;1;Sofia K.;7;1
1;5;1;1;2;2;1;2;11;1;Yuna H.;7;1
3;1;1;1;1;3;1;2;11;1;Federico M.;7;1
4;3;3;2;3;2;2;1;16;1;Li B. J.;7;1
4;2;3;2;3;2;2;2;3;1;Lars K.;3;1
1;1;1;2;2;2;1;1;6;1;Wei A.;6;1
1;3;1;1;1;3;1;1;14;1;Ali S.-L.;7;1
3;1;1;1;2;3;1;1;10;1;Anna D.;7;1
2;2;1;2;3;3;2;3;1;1;Takumi A.;4;1
1;3;1;1;2;1;1;1;5;1;Luc V.-M.;7;1
4;2;3;2;3;2;3;4;2;1;Moussa R.;7;1
2;4;3;2;3;2;2;1;1;4;William G.;7;1
2;2;3;2;3;2;1;2;2;1;Néné K.;4;1
1;5;1;1;2;2;1;2;9;1;Aïcha H.;7;1
4;1;1;1;1;3;1;1;13;1;Ismaël S.;7;1
2;1;1;1;1;3;1;2;12;1;Abibatou C.;7;1
1;5;1;1;1;3;1;1;11;1;Marie T.-C.;7;1
5;2;1;2;2;3;2;2;7;1;Latifa H.;5;1
3;2;1;2;2;3;2;2;1;1;Corentin M.;5;1
3;2;1;2;2;2;1;4;8;1;Ali F.;6;1
2;4;1;2;2;2;2;1;7;1;Adama C.;5;1
5;1;1;1;1;3;1;2;14;1;Francisco O.;7;1
5;1;1;1;1;1;1;1;13;1;Harry Z.;7;1
2;3;1;1;1;3;1;1;13;1;Hicham W.;7;1
3;5;1;1;2;3;1;3;10;1;Lina Z.;7;1
1;3;1;2;3;2;2;2;1;1;Vivaan A.;5;1
1;5;1;1;2;1;1;1;11;1;Li E.;7;1
3;2;1;2;3;1;2;1;1;1;Martin L.;5;1
5;1;1;1;1;3;1;1;13;1;Emma H.;7;1
5;1;1;1;1;3;1;1;14;1;Ismaël Z.;7;1
5;2;4;2;3;3;2;2;2;3;Charlotte T.;5;1
4;3;1;2;3;1;4;3;4;1;Takumi F.-Z.;5;1
3;1;1;2;3;2;1;1;2;1;Aïcha S.;4;1
4;3;1;2;3;1;2;1;16;3;William J.;7;1
4;4;2;2;3;1;1;2;5;3;Hana H.;2;1
3;2;4;2;3;2;1;1;1;1;Aisha F.;4;1
3;3;1;2;3;2;2;2;1;3;Ai F.;4;1
1;4;1;2;3;1;2;2;2;1;Mei F.;3;1
5;1;1;1;1;1;1;1;14;1;Lea S.;7;1
4;4;3;2;3;2;3;2;16;3;Luc Z.;4;1
4;4;3;2;3;2;5;1;6;4;Aziz S.;7;1
3;2;1;2;3;2;2;2;1;3;Laura Y.;2;1
5;2;1;2;3;2;2;2;1;1;Kei Q.;5;1
1;4;1;2;3;2;1;2;4;1;Saga E.-M.;3;1
5;1;1;2;2;4;1;1;6;1;Fang C.-Z.;6;1
2;3;1;1;1;3;1;1;14;1;James C. K.;7;1
3;5;1;1;2;2;1;2;9;1;Sakura P. R.;7;1
4;1;1;2;3;4;1;1;1;3;Rosa B.;2;1
1;2;4;2;3;1;3;2;2;4;Khady D.;7;1
1;4;4;2;3;2;1;3;5;2;Laura M.;4;1
2;3;1;1;1;3;1;1;14;1;Thomas Q.;7;1
5;1;1;1;1;1;1;1;13;1;Andrea C.;7;1
4;2;3;2;3;2;1;3;2;4;Takeshi T.;4;1
1;4;1;2;3;2;5;2;5;2;Chloé P.;3;1
2;2;3;2;2;1;1;2;6;1;Simone I.;5;1
5;1;1;1;1;1;1;2;13;1;James J. J.;7;1
1;5;1;1;1;3;1;2;12;1;Latifa N.;7;1
5;1;1;1;1;1;1;1;13;1;Alexander W.;7;1
4;1;3;2;3;2;3;1;2;1;George K.;6;1
