AGE;EDUCATION;ETHNICITY;GENDER;HOUSEHOLDSIZE;IDEOLOGY;INCOME;MARITALSTATUS;MBTI;NATIONALITY;NOM;OCCUPATION;PLACEOFRESIDENCE
3;2;1;2;2;2;2;2;2;1;Latifa H.;7;1
5;5;1;1;1;3;2;2;12;1;Chloé C.;8;1
4;3;1;2;2;1;2;1;8;1;Hugo K.;7;1
4;3;1;2;2;1;2;1;8;1;Ndiaye H.;7;1
1;5;1;1;1;3;2;1;10;1;Henry O.;8;1
3;2;3;2;3;1;3;2;16;1;Henry K. B.;6;1
2;1;1;1;1;3;1;2;13;1;Salma F.;6;1
1;5;1;1;1;3;2;1;10;1;Marie T.-C.;8;1
5;5;1;1;1;3;1;1;13;1;Youssef W.;5;1
1;1;1;1;2;2;1;2;7;1;Luca V.;7;1
2;3;1;2;2;2;5;1;7;1;Fang C.-Z.;7;1
2;3;1;1;1;3;1;2;14;1;Patricia W.;5;1
2;2;1;2;2;3;2;2;5;1;Xiao R.-A.;4;1
3;5;1;2;2;2;2;1;1;1;Yuki Y.;7;1
5;5;1;1;1;1;1;2;11;1;Kenta Z.;5;1
5;5;1;1;1;3;5;2;11;1;Adam W. V.;8;1
1;4;1;1;1;1;1;2;10;1;Imen F.;8;1
4;1;2;2;3;2;1;3;2;1;Emily Q.;2;1
5;5;1;1;1;3;1;1;11;1;Francisco O.;4;1
2;4;1;1;1;3;1;2;14;1;Aurora N.-P.;6;1
4;2;1;2;2;1;1;3;2;1;Omar C. N.;7;1
5;5;1;1;1;3;5;2;12;1;Amina L.;8;1
3;2;1;1;1;1;1;2;9;1;Pedro G.;7;1
5;1;1;1;1;3;1;1;12;1;Harry Z.;4;1
2;2;1;2;2;1;2;3;1;1;Mia J.;5;1
3;2;1;1;1;3;2;1;10;1;Vivaan Z.;7;1
3;5;1;1;1;3;2;3;10;1;Paul V.-T.;8;1
2;3;1;1;1;3;1;1;14;1;Lina E. R.;5;1
4;1;1;2;3;1;1;2;1;1;Ai F.;4;1
4;2;1;2;2;2;2;4;1;1;Ahmed T.;7;1
1;4;3;2;3;1;3;2;2;3;Saga E.-M.;4;1
2;2;1;2;2;2;2;4;6;1;Issa I.;6;1
4;2;4;2;3;1;2;1;16;1;William J.;3;1
2;3;1;1;1;3;1;2;13;1;Ismaël S.;7;1
2;2;1;2;2;2;5;2;6;1;Luke U.;7;1
1;2;1;1;2;2;1;2;7;1;Aurélie G.;7;1
4;1;3;2;3;3;1;3;5;2;Moussa A.;2;1
5;2;1;2;2;2;2;4;6;1;Lea T.;7;1
5;1;1;1;1;1;1;2;12;1;Ismaël Z.;4;1
3;3;1;2;2;1;2;1;1;1;Luis R.;5;1
5;5;1;1;1;3;1;2;11;1;Bilal F.;8;1
1;1;1;1;1;1;1;1;11;1;Adrien N.;7;1
1;1;1;1;2;3;2;2;11;1;Yuki L.;7;1
3;3;1;1;1;3;1;2;13;1;Rachid S.;6;1
5;1;1;1;1;3;1;2;13;1;Alexander W.;5;1
5;2;1;2;2;1;3;4;1;1;Clément O.;4;1
3;2;1;1;1;3;2;1;9;1;Catherine A.;7;1
2;3;1;1;1;3;1;2;14;1;Ali S.-L.;5;1
4;1;1;2;2;2;2;1;2;1;Luis K.;7;1
2;2;1;2;2;1;3;2;1;1;Aisha F.;4;1
4;4;2;2;3;2;3;2;6;1;Clara G.;3;1
3;5;1;2;3;1;1;1;1;1;Ndiaye P.;7;1
2;2;1;2;2;2;2;2;6;1;Adrian D.;7;1
2;2;1;2;2;2;2;2;5;1;Martin L.;4;1
4;2;1;2;2;1;2;4;15;1;Björn B.;4;1
1;4;3;2;3;1;1;2;2;1;Hana V.;5;1
5;4;1;1;1;3;2;2;13;1;Amelia H.-M.;8;1
4;1;3;2;3;3;4;4;2;2;Khady S.;7;1
5;1;1;1;1;1;1;2;14;1;Giovanni L.;5;1
3;2;3;2;3;1;3;2;4;1;Khady D.;5;1
3;5;1;2;3;1;1;1;1;1;Freya F.;7;1
2;2;3;2;2;2;1;2;2;1;John A.;4;1
3;3;1;1;1;3;1;2;13;1;Carlos J.;6;1
1;1;1;1;1;2;2;4;9;1;Cristina M.;7;1
2;4;1;1;1;4;2;4;9;1;Karl J. B.;7;1
2;5;1;1;1;3;2;3;11;1;Rami T.;8;1
3;2;1;1;2;2;1;1;8;1;Luc D.;7;1
1;2;1;2;3;3;3;1;16;1;Thabo C.;3;1
4;1;3;2;3;2;4;2;2;2;Tamsir K.;7;1
2;4;1;1;2;2;2;2;9;1;Yuki A.;7;1
4;1;4;2;3;2;4;2;2;3;Thomas X.;7;1
3;3;1;1;1;3;1;2;13;1;Benoît F.;5;1
3;2;1;2;3;2;2;1;1;1;Amina W.;3;1
3;3;1;2;2;2;3;1;1;1;Luc N.;5;1
1;5;1;1;1;3;1;3;12;1;Li F.;8;1
4;2;2;2;3;2;4;1;7;3;Moussa R.;2;1
2;4;1;2;2;2;1;2;1;1;Hannah U.;7;1
4;1;1;1;2;2;1;1;8;1;Marina K.;7;1
5;1;1;1;1;3;1;2;12;1;James J. J.;5;1
1;3;1;2;2;3;2;2;1;1;Lorenzo M.;7;1
3;1;1;1;2;3;1;1;11;1;Sakura P. R.;7;1
1;4;4;2;3;1;5;2;14;1;Thabo B.;4;1
2;3;1;2;2;2;2;2;7;1;Carlos F.;7;1
5;5;1;1;1;3;1;1;12;1;Priya N. Z.;8;1
2;5;1;1;1;3;2;1;10;1;Aurélie A.;8;1
3;2;1;2;2;2;1;2;6;1;Abibatou N.;6;1
3;2;1;2;3;1;3;2;4;1;Jack W.;4;1
5;1;1;1;1;3;1;2;13;1;Valentin P.;6;1
1;1;1;2;3;1;2;4;4;1;Andres X.;5;1
5;4;1;1;1;3;1;2;10;1;Julien P.;8;1
5;2;1;2;2;2;2;2;2;1;Camille R.;7;1
3;3;1;1;1;3;1;1;14;1;Antonio D.;5;1
4;4;2;2;3;4;3;2;3;1;Hana H.;4;1
4;1;1;1;1;3;1;2;13;1;Valentina V.;6;1
2;2;1;1;1;3;1;2;8;1;Sofiane T.;7;1
4;2;1;2;2;4;2;1;12;1;Pedro D.;7;1
4;1;4;2;3;2;4;1;2;2;Carmen B.;7;1
5;5;1;1;1;1;2;2;11;1;Lucia K.;8;1
3;2;3;2;3;1;3;2;4;1;Néné K.;5;1
2;2;1;2;2;2;2;2;5;1;Kimi S.;7;1
5;1;1;1;1;3;1;2;15;1;Riko J.;5;1
1;5;1;1;1;3;2;2;12;1;Isabel X.;8;1
3;2;1;2;3;1;1;2;1;1;Charlotte T.;3;1
3;5;1;2;2;3;1;1;5;1;Hina K.-S.;7;1
3;2;4;2;2;3;1;1;5;1;Daiki W.;4;1
5;3;1;1;1;3;1;4;14;1;Isla K.;6;1
5;5;1;1;1;3;1;2;11;1;Aisha T. N.;8;1
4;5;3;2;3;1;2;1;16;1;Nour Y.;3;1
2;3;1;1;1;3;1;2;14;1;Sofia K.;5;1
4;3;1;2;3;2;2;2;1;1;Mei F.;4;1
5;4;1;1;1;3;1;2;11;1;Inès Y.;4;1
4;1;1;2;3;1;1;2;1;1;Ananya J. K.;4;1
4;2;1;2;3;1;2;2;2;1;Takeshi T.;3;1
5;2;1;1;2;2;5;1;7;1;Alessandro W. Y.;7;1
3;2;1;2;2;2;2;1;1;1;Hugo E. A.;7;1
3;1;1;2;2;2;2;4;6;1;Martin N.;7;1
1;2;1;1;2;2;2;1;14;1;Ismaël L.;7;1
5;5;1;1;1;3;1;2;12;1;Federico M.;8;1
3;1;1;1;1;3;1;1;14;1;George N.-M.;5;1
4;2;3;2;2;1;2;3;5;1;Amina Z. G.;5;1
5;5;1;1;1;1;1;2;13;1;Noura A.;4;1
3;3;1;1;1;3;1;2;14;1;Eva K.;6;1
2;4;1;1;1;3;1;2;14;1;Amelia F. T.;6;1
2;2;1;2;2;2;1;1;1;1;Harry O.;7;1
4;3;3;2;3;1;3;1;5;3;Yui F. B.;5;1
1;4;4;2;3;1;1;2;7;3;Chloé P.;4;1
3;5;1;2;3;1;1;1;1;1;Maria H.;7;1
4;4;1;2;3;1;1;1;2;1;Leïla X.;7;1
3;1;1;1;1;3;1;2;14;1;Tao D.;5;1
4;1;1;2;2;2;2;4;6;1;Wei L.;7;1
3;3;1;1;1;3;1;1;14;1;Ndiaye T.;5;1
1;3;1;2;2;2;2;1;2;1;Vivaan A.;5;1
1;5;1;1;1;3;2;1;10;1;Abibatou C.;8;1
5;1;1;1;1;3;1;1;14;1;Bao G.;6;1
1;2;1;1;2;2;1;2;9;1;Yuna H.;7;1
1;4;3;2;3;1;1;2;2;1;Mia P.;5;1
4;3;3;2;3;4;3;1;16;1;Charlie M.;3;1
1;2;1;1;2;2;2;2;9;1;Aïcha H.;7;1
5;5;1;1;1;3;1;2;15;1;Elena M.;4;1
2;3;1;1;1;3;1;2;14;1;Hicham W.;5;1
3;5;1;1;1;3;2;4;11;1;Yacouba W.;8;1
5;1;1;1;1;3;1;2;12;1;Xiao D.;4;1
3;2;1;2;2;1;1;2;5;1;Laura B.;8;1
5;2;1;2;2;2;2;4;1;1;Nathan V. R.;7;1
1;2;1;2;2;3;2;2;1;1;Nicola Y.;7;1
4;4;1;2;3;1;1;1;7;1;Lorenzo Y.;7;1
4;1;2;2;3;2;3;3;3;1;Luigi U.;2;1
4;3;1;2;2;2;2;1;8;1;Cheikh T.;7;1
4;2;3;2;3;1;1;1;2;1;Jia N. Y.;7;1
2;3;1;1;1;3;1;2;14;1;Franco L.;5;1
3;5;1;2;2;2;2;1;1;1;Adama C.;7;1
3;1;1;1;1;3;1;2;13;1;Andrea C.;5;1
1;1;1;2;3;1;2;4;4;1;Federico Q.;5;1
4;1;2;2;3;2;1;3;2;1;George K.;5;1
4;2;1;2;2;3;2;1;1;1;Boubacar B.;7;1
4;2;3;2;3;1;2;1;2;1;Marina P.;3;1
3;1;3;2;3;1;3;1;16;1;Li B. J.;4;1
2;2;1;2;2;2;1;4;1;1;Saga W.;4;1
3;1;1;1;2;3;1;1;14;1;James Q.;7;1
2;3;1;1;1;3;1;2;14;1;Fanta X.;6;1
1;1;1;1;1;3;1;3;10;1;Noura O.;7;1
4;3;1;2;3;1;1;1;8;1;Hina R.;2;1
4;2;3;2;3;1;1;1;2;1;William G.;7;1
2;4;1;1;1;1;2;2;9;1;Emma M.;7;1
4;5;3;2;3;2;2;2;15;1;George P.;4;1
5;1;1;1;1;3;1;2;14;1;Riko X.;4;1
1;1;1;2;2;2;2;2;1;1;Li D.;4;1
2;2;1;2;2;2;1;2;6;1;Hassan O.;7;1
2;4;1;1;1;3;1;4;13;1;Sekou L.;6;1
4;1;2;2;3;2;3;2;8;2;Fatou G.;2;1
1;2;1;1;2;2;4;1;7;1;Paul H.;7;1
5;4;1;1;1;1;1;2;12;1;Chloé I.;4;1
5;2;1;2;2;1;2;2;5;1;Kei E.;4;1
3;3;1;2;2;4;2;1;1;1;Lars K.;5;1
3;2;1;2;2;1;2;1;11;1;Giovanni T.;7;1
4;1;1;2;2;1;1;3;5;1;Diya W.-T.;5;1
3;1;1;1;1;3;1;1;9;1;Astrid K.;7;1
3;1;1;1;1;1;2;2;9;1;Anna D.;7;1
2;2;1;1;1;1;1;2;10;1;Lina Z.;7;1
3;2;4;2;2;2;3;4;1;1;Amelia T.;6;1
2;4;1;1;1;3;1;1;14;1;Ignacio E.;5;1
2;2;1;2;2;2;2;2;7;1;Fanta Q.;7;1
4;2;3;2;3;2;5;1;16;1;Moussa U.;5;1
4;2;1;2;2;1;1;3;2;1;Ali F.;7;1
4;1;1;2;2;2;2;4;6;1;Wei A.;7;1
3;2;1;2;2;2;3;1;2;1;Aïcha S.;5;1
1;2;1;2;3;4;3;1;15;1;Karim Y.;4;1
4;3;1;2;3;3;2;2;16;3;Bilal A.;5;1
2;5;1;1;1;3;2;3;10;1;Mia M.;7;1
1;3;1;1;1;2;1;1;10;1;Jessica U.;7;1
4;5;2;2;3;2;2;3;7;1;Aziz S.;4;1
4;1;2;2;3;2;1;3;2;1;Kaori R.;2;1
3;1;1;2;2;2;5;2;6;1;Javier M.;7;1
4;1;3;2;3;2;1;3;5;1;Chloé D.;3;1
1;3;4;2;2;2;1;2;1;1;Tariro W.;4;1
4;2;1;2;2;2;5;2;6;1;Lucie D.;7;1
2;3;1;1;1;3;1;2;15;1;Ben B.;6;1
3;2;1;2;3;1;5;2;4;1;Fatima V.;3;1
1;1;4;2;3;1;2;4;4;1;Zanele L.;6;1
3;1;1;1;2;2;4;2;7;1;Louis U.;7;1
1;1;1;1;1;3;2;1;9;1;Leïla O.;7;1
5;1;1;1;1;3;1;2;13;1;Adama J.;6;1
1;2;1;1;2;2;1;4;9;1;Carlos Z.;7;1
5;5;1;1;1;1;1;2;11;1;Guillaume P.;4;1
3;2;1;2;3;1;3;2;2;1;Hugo W.;7;1
4;1;2;2;3;2;3;2;8;1;Sora W.;2;1
4;2;1;2;3;1;4;1;4;4;Matteo C.;3;1
4;1;1;2;3;1;1;3;3;3;Finn R.;3;1
3;2;1;2;3;1;1;2;1;1;Rami L.;3;1
2;2;1;2;2;2;1;2;6;1;Kimi Z.;7;1
1;4;3;2;3;2;1;2;1;2;Wei T.-S.;7;1
1;1;1;1;2;2;2;1;6;1;Federico U.;7;1
4;2;3;2;3;2;2;1;15;4;Chen R.;3;1
2;4;1;1;2;2;2;2;6;1;Gabriella F.;7;1
3;2;1;2;3;1;1;3;2;1;Sofia F.-V.;6;1
4;1;3;2;3;3;1;3;5;1;Seynabou T.;3;1
3;3;1;1;1;3;1;2;13;1;Vincent S.;6;1
1;4;1;2;3;2;1;2;3;2;Sofia X.;7;1
3;4;1;1;1;1;2;2;10;1;Paul E.;7;1
2;5;1;1;1;3;1;2;10;1;Redouane X.;8;1
3;2;1;2;3;1;1;2;1;1;Dalila J.;3;1
1;1;1;1;2;3;2;2;9;1;Luc V.-M.;7;1
4;1;2;2;3;2;1;3;1;3;Ethan X.;4;1
2;4;1;1;1;3;1;2;13;1;Alexander X.;6;1
2;4;1;1;1;3;1;2;14;1;Takumi H.-M.;6;1
5;1;1;1;1;1;1;2;14;1;Ali Q.;6;1
1;3;1;2;3;4;4;1;4;1;Elisa R.;3;1
3;1;1;1;1;1;2;2;10;1;Han Y.;7;1
4;1;1;2;2;2;2;1;5;1;Paul A. L.;7;1
2;3;1;2;2;2;2;2;7;1;Jabari B.;7;1
3;5;1;1;1;1;2;2;13;1;Raffaele Z.;8;1
2;2;1;2;2;2;1;2;7;1;Daisuke E.;7;1
3;2;1;1;1;3;1;1;10;1;Binta M.;7;1
4;2;1;2;3;1;2;2;2;1;Ruby C.;3;1
5;5;1;1;1;3;1;2;11;1;Diego Y. D.;8;1
2;3;1;1;1;3;1;2;14;1;Kenza Q.;5;1
5;1;1;1;1;3;1;2;13;1;Luca D.-E.;6;1
1;4;4;2;3;1;2;2;3;1;Laura M.;8;1
4;1;4;2;3;1;4;1;3;2;Matteo F.;7;1
4;2;1;2;2;2;2;4;1;1;Simone I.;7;1
3;2;1;2;3;2;2;1;1;1;Takumi A.;3;1
1;2;1;1;2;2;1;2;9;1;Lucas T.;7;1
3;3;1;1;1;3;1;1;13;1;Lucie Z.;6;1
1;1;1;1;1;3;1;2;10;1;Latifa N.;8;1
1;1;1;1;2;2;2;1;8;1;Thomas T.;7;1
3;3;1;1;1;3;1;2;13;1;Sofia P.;5;1
4;3;1;2;2;3;2;1;8;1;Julien Z.;7;1
3;2;1;2;3;1;3;2;2;1;Laura Y.;7;1
4;4;2;2;3;2;3;2;6;1;Caterina Q.;2;1
4;1;1;2;2;2;2;1;2;1;Luigi O.;7;1
5;1;1;1;1;3;1;2;13;1;Wei W.;4;1
2;3;1;1;1;3;1;2;14;1;Antonio H.;5;1
5;5;1;1;1;3;1;2;14;1;Fernando K.;6;1
2;3;1;1;1;3;1;2;13;1;Amelia K.;5;1
4;1;3;2;3;2;4;3;15;2;Claire H. D.;7;1
3;3;1;1;1;3;1;1;14;1;Thomas Q.;6;1
5;5;1;1;1;3;1;2;13;1;Sophie V.;6;1
5;5;1;1;1;3;1;1;14;1;John H.;4;1
3;2;1;2;2;2;1;1;6;1;Kei Q.;7;1
4;1;1;2;3;1;1;2;1;1;Noura T.;4;1
2;3;1;1;1;3;1;1;10;1;Krishna P.-L.;7;1
3;2;1;2;2;1;2;4;5;3;Luc S.;5;1
