AGE;EDUCATION;ETHNICITY;GENDER;HOUSEHOLDSIZE;IDEOLOGY;INCOME;MARITALSTATUS;MBTI;NATIONALITY;NOM;OCCUPATION;PLACEOFRESIDENCE
3;2;1;1;3;2;1;2;10;1;Adrien N.;7;1
3;2;1;2;2;3;2;1;6;1;Hugo Y.;7;1
4;2;1;2;2;2;2;2;9;1;Wei A.;7;1
3;1;1;1;1;1;1;2;13;1;Sandra J.;6;1
5;2;1;2;2;2;1;1;6;1;Nathan V. R.;7;1
5;1;1;1;1;1;1;2;13;1;Bao G.;8;1
4;1;2;2;3;3;4;2;1;1;Fatou G.;4;1
1;2;1;2;3;1;3;2;4;4;Ananya J. K.;6;1
5;1;1;1;1;3;1;2;14;1;Franco L.;5;1
5;5;1;2;1;1;1;2;11;1;Jia V. R.;7;1
3;2;1;2;3;3;1;2;5;3;Léa V.;4;1
3;1;1;1;1;1;1;4;14;1;Sofia P.;6;1
3;2;1;2;2;3;2;1;6;1;Alba Q.;7;1
5;5;1;1;1;1;1;2;12;1;Inès Y.;8;1
2;2;1;2;3;3;2;1;1;1;Takumi A.;5;1
2;4;1;1;1;3;1;4;14;1;Alexander X.;8;1
4;4;1;1;2;1;1;1;10;1;Cristina M.;7;1
4;2;1;2;2;1;1;3;7;1;Hugo K.;7;1
5;5;1;1;1;1;1;2;13;1;Xiao D.;8;1
5;1;1;1;1;3;1;2;13;1;Ali Q.;8;1
3;2;1;2;2;2;2;1;8;1;Simone I.;7;1
4;1;2;2;3;1;1;3;1;1;Chloé D.;4;1
3;2;1;2;2;3;2;1;6;4;Omar C. N.;7;1
3;2;1;1;1;1;2;1;9;1;Jessica U.;7;1
5;5;1;1;2;3;1;2;12;1;Ismaël Z.;8;1
1;1;1;1;2;2;1;1;13;1;Li E.;7;1
4;3;1;2;2;2;2;1;7;1;Ndiaye H.;7;1
1;3;1;2;2;1;2;2;2;1;Naoko Z.;4;1
1;1;1;1;1;1;1;2;10;1;Marie T.-C.;7;1
4;2;1;2;2;2;2;1;1;1;Camille R.;5;1
1;3;1;2;2;1;2;1;6;1;Emma P.;7;1
4;3;1;2;2;2;2;2;1;1;Luigi O.;5;1
5;1;1;1;1;3;1;2;13;1;Emma H.;8;1
4;1;3;2;3;4;4;4;2;2;Khady S.;7;1
4;1;3;2;3;2;4;2;2;2;Tamsir K.;7;1
2;2;1;2;3;3;1;2;1;1;Amina W.;4;1
3;2;1;2;2;3;2;1;6;1;Giovanni T.;7;1
4;1;1;1;2;2;5;1;9;1;Javier M.;7;1
3;1;1;1;2;1;1;1;7;1;Thomas T.;7;1
4;1;2;2;3;1;4;2;10;1;Thomas X.;6;1
5;3;1;1;1;1;5;2;13;1;James J. J.;8;1
4;4;2;2;3;4;1;1;1;4;Lorenzo Y.;5;1
3;1;1;2;3;2;2;3;6;1;Diya W.-T.;6;1
4;2;1;2;3;2;2;1;2;1;William G.;7;1
4;1;1;1;1;1;1;2;11;1;Bilal F.;7;1
4;4;4;2;3;2;3;1;15;1;George P.;4;1
1;4;1;1;1;1;2;2;11;1;Noura O.;7;1
4;2;1;1;2;3;5;2;8;1;Alessandro W. Y.;7;1
3;1;1;1;1;3;1;4;14;1;Sofia K.;6;1
3;2;1;1;2;2;5;1;6;1;Matteo H.;7;1
1;1;1;1;1;3;1;2;11;1;Emma S.;7;1
3;2;1;2;3;3;3;2;1;1;Khady D.;7;1
3;1;1;1;1;1;1;4;14;1;James C. K.;6;1
4;4;4;2;3;3;4;2;1;1;Kaori R.;4;1
3;5;4;1;1;3;1;4;14;1;Aurora N.-P.;6;1
2;1;1;1;1;3;1;4;14;1;Aoi R. Y.;5;1
4;1;1;1;2;2;1;1;5;1;Federico U.;7;1
5;3;1;1;2;1;2;1;5;1;Yuna H.;7;1
3;1;1;1;1;3;1;1;10;1;Li F.;7;1
1;1;1;1;1;3;2;2;12;1;Lei K.;7;1
4;1;1;1;1;1;1;4;14;1;Najet C.;6;1
4;2;1;1;2;3;1;1;5;1;Sakura P. R.;7;1
5;5;1;1;2;3;1;2;13;1;Manon X.;8;1
2;2;1;2;2;3;2;1;6;1;Hannah U.;7;1
5;5;1;1;1;3;1;2;12;1;Guillaume P.;8;1
2;3;1;2;3;3;2;1;5;1;Elisa R.;4;1
4;1;1;1;1;3;1;2;11;1;Raffaele Z.;7;1
3;2;1;2;3;1;1;1;16;1;Bilal A.;4;1
3;2;1;2;2;2;1;2;7;1;Lea T.;7;1
4;3;2;2;3;4;2;1;15;1;Rémi C.;3;1
2;1;1;1;1;3;1;4;14;1;Carlos J.;5;1
5;1;1;1;1;3;1;2;10;1;Redouane X.;7;1
5;1;1;1;1;1;1;2;13;1;Amelia K.;6;1
5;5;1;1;1;3;1;2;13;1;John H.;8;1
2;2;1;1;2;1;1;1;10;1;Karl J. B.;7;1
1;3;1;1;1;2;1;1;10;1;Mia M.;7;1
4;3;1;2;3;1;2;2;2;1;Mei F.;6;1
2;3;1;2;2;1;2;1;7;1;Fanta Q.;7;1
1;2;1;2;3;3;1;1;2;1;Thabo B.;5;1
5;2;1;1;2;2;5;2;8;1;Paul H.;7;1
5;1;1;1;1;3;1;2;13;1;George N.-M.;8;1
4;3;1;2;2;1;1;4;2;1;Pedro D.;7;1
4;1;2;2;3;2;4;2;2;3;Amelia L.-A.;5;1
1;1;1;1;1;3;1;2;12;1;Imen F.;7;1
1;2;1;2;2;1;1;1;2;1;Harry O.;7;1
2;2;1;2;2;3;1;1;1;1;Issa I.;5;1
3;5;1;2;2;1;2;1;2;1;Adama C.;7;1
4;3;1;2;3;1;2;2;4;1;Hina R.;2;1
4;2;1;2;2;1;2;1;1;1;Ali F.;4;1
4;4;2;2;3;3;3;1;1;1;Caterina Q.;3;1
4;3;1;2;2;2;1;4;2;1;Luis K.;7;1
5;2;1;1;2;3;5;2;8;1;Fang C.-Z.;7;1
2;1;1;1;3;1;2;2;9;1;Krishna P.-L.;7;1
4;1;1;2;3;1;2;3;3;2;Luigi U.;5;1
3;1;1;1;1;3;1;4;14;1;Patricia W.;6;1
3;2;1;1;2;2;1;1;11;1;James Q.;7;1
5;1;1;1;1;3;1;2;13;1;Benoît F.;6;1
4;2;1;2;2;2;2;2;9;1;Daniela G.;7;1
5;2;1;1;2;2;1;2;8;1;Luc D.;7;1
3;4;1;1;1;3;1;2;11;1;Abibatou C.;7;1
2;3;1;2;2;2;2;1;5;1;Aïcha S.;4;1
5;1;1;1;1;3;1;2;14;1;Tao D.;8;1
5;5;1;1;1;3;1;2;15;1;Juan S.;7;1
2;2;1;2;2;3;2;1;7;1;Kimi Z.;7;1
4;1;2;2;3;2;1;3;1;1;Ethan X.;4;1
3;1;1;1;1;2;1;2;11;1;Han Y.;7;1
5;1;1;1;1;3;1;2;13;1;Charlotte S.-C.;8;1
5;5;1;2;1;1;1;2;11;1;Aisha T. N.;7;1
3;2;1;1;2;2;5;2;6;1;Lucie D.;7;1
4;2;1;2;2;3;1;2;2;1;John A.;5;1
2;1;1;1;1;3;1;2;13;1;Ismaël S.;6;1
4;3;1;2;3;3;3;2;2;1;Mia P.;8;1
3;1;1;2;3;3;2;1;6;1;Zanele L.;5;1
2;2;1;2;2;1;2;1;10;1;Lorenzo M.;7;1
5;5;1;1;1;1;1;2;12;1;Riko X.;8;1
3;2;3;2;3;3;2;1;1;3;Takeshi T.;6;1
4;1;3;2;3;2;4;2;3;1;Matteo F.;2;1
1;4;3;2;3;2;1;2;1;2;Wei T.-S.;7;1
1;3;1;2;2;1;2;1;6;1;Carlos F.;7;1
4;2;1;2;3;3;1;2;2;1;Fatima V.;4;1
2;1;1;1;1;3;1;2;14;1;Ignacio E.;5;1
5;2;1;2;3;1;1;2;2;1;Jack W.;5;1
2;2;3;2;3;1;1;3;1;1;Jesus N.;4;1
5;1;1;1;1;3;1;2;14;1;Valentina V.;8;1
4;2;3;2;3;2;3;1;2;1;Ai F.;5;1
3;1;1;1;1;3;1;4;13;1;Rachid S.;7;1
2;2;1;2;2;3;2;1;5;1;Tariro W.;7;1
5;5;1;1;1;3;1;2;12;1;Harry Z.;8;1
4;4;1;2;3;2;4;1;1;1;Aziz S.;2;1
4;3;1;2;3;2;3;2;2;1;Giulia W.-Z.;6;1
5;1;1;1;1;3;1;2;14;1;Andrea C.;8;1
3;3;1;1;1;2;1;1;8;1;Rami T.;7;1
4;2;1;2;2;1;2;1;5;1;Brahim C.;5;1
4;4;1;2;3;1;3;2;2;1;Hana V.;3;1
3;1;1;1;1;3;1;4;14;1;Eva K.;6;1
2;2;1;1;2;1;1;1;10;1;Emma M.;7;1
3;1;1;1;1;3;1;4;14;1;Thomas Q.;6;1
3;2;3;2;3;2;3;1;16;1;Charlie M.;3;1
2;1;1;1;1;3;1;2;13;1;Hanane W.;6;1
3;5;4;1;1;3;1;4;15;1;Fanta X.;6;1
5;3;1;1;1;1;2;2;13;1;Lucia K.;7;1
5;5;1;1;1;3;1;2;12;1;Noura A.;8;1
5;2;1;2;2;2;2;1;5;1;Laura B.;5;1
5;5;1;1;2;3;1;2;13;1;Chloé I.;8;1
4;2;3;2;3;3;2;2;1;1;Dalila J.;7;1
3;2;1;2;3;2;3;2;4;1;Laura Y.;4;1
1;4;4;2;3;2;1;3;3;1;Laura M.;5;1
2;2;1;1;2;3;2;2;10;1;Pedro G.;7;1
5;5;1;1;1;3;1;2;12;1;Wei W.;8;1
3;1;3;2;3;2;1;2;1;1;Andres X.;5;1
1;3;1;1;1;3;2;1;8;1;Paul V.-T.;7;1
3;2;3;2;3;2;3;1;16;1;Li B. J.;3;1
1;1;1;1;2;2;1;1;13;1;Astrid K.;7;1
1;2;1;2;2;2;2;1;6;1;Yuki Y.;6;1
1;3;1;1;1;3;1;2;11;1;Latifa N.;7;1
5;5;1;1;1;1;1;2;13;1;Priya N. Z.;7;1
3;1;1;2;2;2;2;3;6;1;Amina Z. G.;7;1
2;1;1;1;1;3;1;4;14;1;Hicham W.;6;1
3;1;1;1;1;1;1;2;13;1;Ali S.-L.;6;1
4;1;1;1;2;3;1;2;9;1;Luca V.;7;1
4;2;3;2;3;1;2;2;15;1;Chen R.;8;1
5;2;1;2;2;1;1;2;2;1;Mia J.;5;1
4;2;3;2;3;2;4;4;4;1;Moussa R.;4;1
1;3;1;2;3;2;3;2;16;1;Thabo C.;3;1
3;3;1;1;1;3;1;2;11;1;Lina Z.;7;1
1;3;3;2;3;2;2;1;4;1;Maria H.;5;1
5;2;1;1;2;3;2;2;8;1;Aïcha H.;7;1
4;2;1;2;3;2;3;2;16;3;Luc Z.;4;1
5;1;1;1;1;3;1;2;14;1;Ben B.;8;1
4;1;4;2;3;1;1;3;1;1;Emily Q.;2;1
3;1;4;2;3;3;1;2;2;1;Federico Q.;6;1
1;1;1;2;2;2;2;1;1;1;Hina K.-S.;5;1
1;3;1;2;3;2;3;2;16;1;Fatima R.;3;1
2;2;3;2;3;1;3;2;2;1;Néné K.;5;1
3;5;3;2;3;2;2;1;1;1;Freya F.;6;1
