AGE;EDUCATION;ETHNICITY;GENDER;HOUSEHOLDSIZE;IDEOLOGY;INCOME;MARITALSTATUS;MBTI;NATIONALITY;NOM;OCCUPATION;PLACEOFRESIDENCE
2;3;1;1;1;3;1;1;14;1;Najet C.;6;1
1;5;1;1;1;3;1;1;6;1;Luca V.;9;1
1;5;1;1;1;3;1;4;10;1;Sofiane T.;9;1
1;5;1;1;1;1;2;4;9;1;Luke U.;8;1
3;5;1;1;1;3;1;2;10;1;Catherine A.;9;1
4;1;1;2;3;2;3;2;1;2;Amelia L.-A.;5;1
1;2;1;2;2;2;2;2;1;1;Aisha F.;3;1
5;5;1;2;1;2;1;2;6;1;Carlos F.;8;1
4;3;1;2;3;1;1;1;1;1;Rémi C.;4;1
1;5;1;1;1;1;2;2;10;1;Sakura P. R.;9;1
5;4;1;2;1;2;2;1;2;1;Emma P.;8;1
5;1;1;2;3;3;2;2;2;1;Brahim C.;8;1
1;2;1;2;3;2;1;2;1;1;Khady D.;6;1
1;2;1;1;1;1;1;4;11;1;Adam W. V.;3;1
2;2;1;2;2;2;2;1;1;1;Sofia F.-V.;4;1
1;5;1;1;1;1;1;1;10;1;Astrid K.;9;1
2;2;1;2;2;2;1;2;1;3;Hugo W.;5;1
1;2;1;2;2;1;3;1;4;1;Amelia T.;8;1
1;5;1;1;1;1;1;2;6;1;Ismaël L.;8;1
3;3;1;1;1;3;1;1;13;1;Adama J.;4;1
1;2;1;2;3;2;2;2;2;1;Fatima R.;5;1
1;5;1;1;1;3;1;2;7;1;Diego Y. D.;4;1
1;4;1;2;3;2;4;2;5;1;Chloé P.;6;1
1;2;1;2;2;1;2;2;3;1;John A.;8;1
3;5;1;1;1;3;1;2;11;1;Cristina M.;9;1
2;1;1;2;2;1;1;3;7;1;Amina Z. G.;8;1
2;2;1;1;1;3;1;1;13;1;Luca D.-E.;4;1
3;3;1;1;1;1;1;3;12;1;Bao G.;3;1
4;2;1;2;3;2;2;2;2;1;Henry K. B.;4;1
1;2;1;1;1;1;1;1;13;1;Youssef W.;3;1
4;3;1;2;3;2;2;2;3;1;Hina R.;3;1
1;5;1;1;1;3;1;1;11;1;Gabriella F.;9;1
4;3;1;2;3;2;1;1;2;1;Bilal A.;4;1
3;3;1;1;1;3;1;1;14;1;Lucia Y.-G.;3;1
1;4;3;2;3;1;2;2;1;1;Sofia X.;8;1
4;3;1;2;3;3;3;1;1;1;Li B. J.;4;1
1;5;1;1;1;3;1;4;7;1;Latifa N.;4;1
5;4;1;2;1;2;2;1;7;1;Julien Z.;8;1
2;3;1;1;1;3;1;1;13;1;Hanane W.;6;1
2;2;1;2;2;2;2;1;1;1;Jesus N.;4;1
4;3;1;2;3;1;3;1;14;1;Yui F. B.;4;1
1;2;1;1;1;3;1;3;11;1;Amina L.;5;1
5;4;1;2;1;1;2;1;2;1;Ali F.;8;1
4;1;2;2;3;3;1;3;8;1;Ethan X.;6;1
3;3;1;1;1;1;1;1;13;1;Tao D.;7;1
5;4;1;2;1;2;2;2;2;1;Adama C.;8;1
2;3;1;1;1;1;1;1;15;1;Rachid S.;6;1
5;5;1;2;1;2;1;2;6;1;Ndiaye H.;8;1
4;1;3;2;3;2;4;2;2;2;Tamsir K.;8;1
4;2;1;2;3;2;2;2;2;1;Chen R.;4;1
4;4;3;2;3;1;4;1;5;1;Takumi F.-Z.;6;1
3;5;1;1;1;3;1;2;10;1;Paul V.-T.;9;1
3;2;1;2;2;3;3;1;16;3;Ndiaye P.;2;1
2;3;1;1;1;3;1;1;13;1;Lina E. R.;4;1
5;4;1;2;1;2;2;1;5;1;Omar C. N.;8;1
3;2;1;2;2;4;1;2;16;1;Rosa B.;5;1
4;3;1;2;3;3;3;1;2;1;Riko B.;4;1
1;2;1;2;3;2;2;2;1;1;Karim Y.;6;1
1;1;1;2;2;2;2;2;14;1;Luis R.;8;1
5;5;1;2;1;2;1;1;6;1;Simone I.;8;1
5;5;1;2;1;1;2;4;7;1;Elsa H.;8;1
1;5;1;1;1;1;1;1;7;1;Jack J.;3;1
1;5;1;1;1;3;1;4;10;1;Paul E.;9;1
3;5;1;1;1;3;1;2;10;1;Anna D.;9;1
3;3;1;1;1;3;1;1;14;1;Salma F.;3;1
1;2;1;1;1;3;1;3;11;1;Priya N. Z.;4;1
5;5;1;2;1;1;1;2;6;1;Wei L.;8;1
5;4;1;2;1;2;1;1;7;1;Giovanni T.;8;1
2;2;3;2;2;3;1;2;16;1;Rami L.;2;1
4;1;1;2;3;2;1;3;4;4;Seynabou T.;2;1
1;5;1;1;1;3;1;4;13;1;Yuna H.;9;1
1;2;1;1;1;3;1;1;13;1;Ali Q.;3;1
3;5;1;2;1;2;1;2;6;1;Cheikh T.;8;1
1;5;1;1;1;3;1;2;10;1;Redouane X.;5;1
3;5;1;1;1;3;1;2;11;1;Noura O.;9;1
5;4;1;2;1;3;2;2;1;1;Hugo Y.;8;1
1;2;1;1;1;3;1;1;4;1;Lucia K.;4;1
1;5;1;2;1;1;1;1;6;1;Daniela G.;8;1
5;4;1;2;1;1;2;1;6;1;Nathan V. R.;8;1
5;5;1;2;1;2;2;2;7;1;Hugo K.;8;1
2;3;1;1;1;3;1;1;14;1;Sofia K.;6;1
3;3;1;1;1;3;1;1;13;1;Riko J.;4;1
2;3;4;2;2;3;5;4;14;1;Amelia F. T.;9;1
1;3;1;1;1;3;1;1;14;1;Lea S.;6;1
5;4;1;2;1;3;2;2;6;1;Kimi Z.;8;1
4;4;1;2;3;2;3;1;15;1;Nour Y.;5;1
5;3;1;1;1;3;1;1;14;1;Ndiaye T.;6;1
3;5;1;1;1;2;2;2;9;1;Louis U.;8;1
4;1;1;2;2;1;1;4;1;3;Ruby C.;5;1
1;5;1;2;1;1;2;4;6;1;Adrian D.;8;1
1;5;1;1;1;1;1;1;10;1;Raffaele Z.;9;1
1;5;1;1;1;3;1;2;12;1;Emma M.;9;1
4;1;1;2;3;2;4;3;9;1;Luigi U.;5;1
1;2;1;1;1;1;1;2;11;1;Juan S.;3;1
4;1;1;2;3;2;1;3;1;1;Moussa A.;4;1
1;5;1;1;1;1;1;4;10;1;Emma S.;4;1
5;4;1;2;1;2;2;1;2;1;Luis K.;8;1
1;5;1;1;1;1;1;3;8;1;Javier M.;8;1
2;2;1;2;2;1;1;2;1;1;Fatima V.;5;1
4;4;2;2;3;4;3;1;7;3;Clara G.;2;1
2;3;1;1;1;3;1;1;15;1;Carlos J.;6;1
2;2;1;2;2;1;1;2;1;1;Jack W.;5;1
3;5;1;1;1;3;2;2;11;1;Federico U.;9;1
2;2;1;2;2;1;1;2;16;1;Léa V.;2;1
3;2;1;1;1;3;1;1;14;1;James J. J.;3;1
5;4;1;2;1;2;1;2;5;1;Lorenzo M.;8;1
5;3;1;2;2;2;2;1;1;1;Laura B.;8;1
4;3;1;2;3;3;3;1;1;1;Charlie M.;4;1
2;3;1;1;1;3;1;1;13;1;Amelia K.;6;1
2;5;1;2;2;3;2;2;2;1;Saga W.;8;1
5;4;1;2;1;2;2;1;1;1;Luigi O.;8;1
2;3;1;1;1;3;1;1;14;1;Hicham W.;6;1
3;5;1;1;1;3;1;2;10;1;Vivaan Z.;9;1
2;3;1;1;1;3;1;1;13;1;Ignacio E.;6;1
2;3;4;2;2;3;5;4;14;1;Takumi H.-M.;4;1
4;1;1;2;2;1;1;4;1;1;Matteo C.;5;1
2;3;1;1;1;3;1;1;13;1;Franco L.;6;1
5;4;1;2;1;2;1;1;7;1;Martin N.;8;1
4;1;1;2;2;1;2;2;2;1;Naoko Z.;8;1
3;3;1;1;1;1;1;3;11;1;Chloé I.;4;1
5;5;1;2;1;2;2;1;8;1;Jabari B.;8;1
5;3;1;1;1;3;1;1;14;1;James C. K.;6;1
1;4;2;2;3;2;1;2;5;1;Saga E.-M.;2;1
3;5;1;1;1;1;1;2;8;1;Luc V.-M.;9;1
3;5;1;1;1;3;1;2;9;1;Yacouba W.;5;1
3;1;1;2;2;2;2;1;3;1;Luc N.;8;1
3;3;1;1;1;3;1;1;13;1;Alexander W.;4;1
4;4;3;2;3;2;3;1;15;1;George P.;5;1
3;3;1;1;1;3;1;1;14;1;George N.-M.;3;1
2;3;4;2;2;3;5;4;14;1;Aurora N.-P.;5;1
5;5;1;2;1;1;2;4;6;1;Hassan O.;8;1
5;1;1;2;1;2;2;3;2;1;Kimi S.;8;1
2;2;1;2;2;1;1;3;16;1;Charlotte T.;2;1
4;1;2;2;3;2;1;3;8;2;Carmen B.;8;1
3;5;1;1;1;1;1;1;4;1;Julien P.;5;1
1;5;1;1;1;1;1;2;9;1;Rossana B.;5;1
1;2;1;1;1;1;1;1;13;1;Francisco O.;4;1
4;5;2;2;3;2;3;1;1;1;Aziz S.;5;1
3;3;1;1;1;1;1;1;11;1;Jia V. R.;3;1
3;3;1;1;1;3;1;1;13;1;Elena M.;4;1
1;2;1;1;1;1;1;3;12;1;John H.;3;1
2;4;1;2;2;1;1;1;1;1;Elisa R.;3;1
3;2;1;1;1;1;1;1;13;1;Riko X.;4;1
2;4;1;2;3;4;3;1;2;1;Jia N. Y.;3;1
5;4;1;2;1;2;1;1;7;1;Boubacar B.;8;1
1;2;1;1;1;3;1;1;13;1;Ismaël Z.;5;1
4;3;1;2;3;1;3;2;1;1;Hana V.;5;1
5;4;1;2;1;2;1;2;9;1;Nicola Y.;8;1
3;3;1;1;1;1;1;2;12;1;Noura A.;8;1
4;2;1;2;2;2;1;2;16;1;Laura Y.;4;1
3;3;1;1;1;1;1;2;4;1;Amelia H.-M.;4;1
4;1;2;2;3;2;2;3;7;3;Matteo F.;8;1
4;4;1;2;3;2;3;1;15;1;Luc Z.;5;1
4;3;1;2;2;1;3;2;1;1;Giulia W.-Z.;5;1
1;3;1;1;1;3;1;1;13;1;Ben B.;7;1
1;5;1;1;1;3;1;2;11;1;Chloé C.;3;1
2;3;1;1;1;1;1;1;14;1;Benoît F.;6;1
4;1;3;2;3;2;4;2;2;1;Kaori R.;6;1
3;5;1;1;1;3;1;2;11;1;Leïla O.;9;1
5;4;1;2;1;3;2;1;4;1;Corentin M.;8;1
4;1;3;2;3;2;1;3;5;1;Chloé D.;4;1
2;3;1;1;1;3;1;1;14;1;Emma H.;7;1
1;2;1;1;1;1;1;1;11;1;Kenta Z.;8;1
2;3;4;1;2;3;5;4;14;1;Isla K.;5;1
2;3;1;1;1;3;1;1;14;4;Sophie V.;8;1
1;2;1;2;2;1;1;2;1;1;Clément O.;5;1
3;5;1;1;1;1;1;2;11;1;Abibatou C.;5;1
3;5;1;1;1;3;1;1;11;1;Yuki L.;9;1
3;5;1;1;1;3;1;2;11;1;Henry O.;9;1
4;1;3;2;3;2;1;3;8;1;Emily Q.;2;1
4;3;1;2;2;1;3;2;1;1;Mei F.;5;1
1;5;1;1;1;3;1;2;12;1;Krishna P.-L.;9;1
2;2;1;2;2;3;2;1;1;1;Dalila J.;7;1
2;2;1;1;1;3;5;1;15;4;Sekou L.;8;1
1;5;1;1;1;1;1;4;5;1;Aurélie A.;4;1
1;5;1;1;1;3;2;1;8;1;James Q.;9;1
2;2;1;1;1;3;1;1;15;4;Alexander X.;7;1
4;2;1;2;3;1;1;4;15;1;Federico Q.;5;1
4;4;1;2;3;3;3;2;2;3;Hana H.;5;1
3;5;1;1;1;2;2;2;8;1;Matteo H.;8;1
2;3;1;1;1;3;1;1;14;1;Lucie Z.;7;1
5;4;1;2;1;2;2;2;4;1;Yuki Y.;8;1
3;2;1;2;3;4;2;1;2;1;Amina W.;5;1
5;4;1;2;1;1;2;1;6;1;Hugo E. A.;8;1
5;5;1;2;2;2;2;2;4;1;Abibatou N.;8;1
5;4;1;2;1;2;2;2;2;1;Alba Q.;8;1
2;4;1;2;3;4;3;1;2;1;William G.;3;1
2;3;1;1;1;1;1;1;13;1;Charlotte S.-C.;4;1
3;5;1;1;1;1;1;2;13;1;Bilal F.;5;1
1;3;1;1;1;3;1;1;13;1;Valentina V.;7;1
3;2;1;2;2;2;1;2;6;1;Kei E.;8;1
2;3;4;1;1;3;1;3;14;4;Pablo W.;7;1
5;3;1;1;1;3;1;1;13;1;Ali S.-L.;6;1
4;1;1;2;3;1;1;3;8;1;George K.;4;1
1;3;1;1;1;1;1;1;13;1;Andrea C.;7;1
2;2;1;2;2;1;2;1;5;1;Martin L.;8;1
2;3;1;1;1;3;1;1;14;1;Eva K.;4;1
2;3;1;1;1;1;1;1;14;1;Kenza Q.;6;1
1;2;1;2;3;4;2;2;1;1;Saga C. G.;8;1
3;3;1;1;1;1;1;2;10;1;Federico M.;4;1
2;3;1;1;1;3;1;1;13;1;Ismaël S.;6;1
2;3;1;2;2;2;4;1;3;1;Aïcha S.;8;1
1;5;1;1;1;1;1;1;10;1;Jessica U.;9;1
3;3;1;1;1;1;1;1;13;1;Inès Y.;4;1
1;5;1;1;1;2;2;4;9;1;Aïcha H.;9;1
1;5;1;1;1;2;2;3;9;1;Aurélie G.;8;1
1;2;1;1;1;1;1;3;13;1;Valentin P.;5;1
1;2;1;1;1;1;1;2;14;1;Lei K.;7;1
1;5;1;1;1;3;1;2;5;1;Yuki A.;9;1
1;5;1;1;1;3;1;2;12;1;Lina Z.;9;1
1;2;1;2;2;2;3;2;16;1;Noura T.;5;1
5;4;1;2;1;2;1;2;2;1;Fanta Q.;8;1
