AGE;EDUCATION;ETHNICITY;GENDER;HOUSEHOLDSIZE;IDEOLOGY;INCOME;MARITALSTATUS;MBTI;NATIONALITY;NOM;OCCUPATION;PLACEOFRESIDENCE
1;2;1;2;3;2;1;2;15;4;Karim Y.;3;1
4;3;3;2;3;4;4;2;15;3;Rémi C.;5;1
2;1;1;1;1;2;1;1;12;1;Harry Z.;4;1
5;2;1;2;2;1;2;2;2;1;Issa I.;8;1
5;1;1;2;1;2;1;2;7;1;Karl J. B.;9;1
5;1;1;1;1;3;1;2;10;1;Rami T.;9;1
1;1;1;1;1;3;1;1;14;1;Luca D.-E.;5;1
1;3;1;1;1;3;1;1;15;1;Patricia W.;9;1
3;1;1;2;1;3;1;1;1;1;Omar C. N.;8;1
1;2;1;2;1;1;1;1;5;1;Nicola Y.;8;1
1;5;1;1;1;3;1;1;15;1;James C. K.;6;1
4;5;1;2;1;3;1;2;9;1;Luca V.;9;1
2;2;1;2;1;1;2;2;6;1;Hugo E. A.;8;1
4;1;3;2;3;3;2;4;7;3;Amelia L.-A.;3;1
4;5;1;2;2;4;1;1;2;1;Hana V.;5;1
4;5;2;2;3;2;2;1;4;3;Kaori R.;2;1
4;3;1;2;3;4;1;1;8;1;Hina R.;4;1
5;5;1;2;1;2;1;2;9;1;Yuki A.;9;1
1;3;1;1;1;1;1;1;11;1;Marie T.-C.;4;1
2;5;1;2;1;3;1;1;8;3;Aurélie G.;9;1
1;4;1;1;1;1;1;1;12;1;Federico M.;4;1
3;2;1;2;1;1;1;2;12;1;Julien Z.;8;1
5;1;1;1;1;1;1;2;11;1;Astrid K.;9;1
1;3;1;1;1;3;1;1;14;1;Sofia K.;6;1
1;3;1;2;2;1;1;1;2;1;Hina K.-S.;8;1
2;2;1;2;2;3;2;3;1;1;Laura Y.;4;1
4;4;1;2;3;1;1;1;15;1;George P.;5;1
4;1;2;2;3;2;1;2;3;2;Matteo F.;6;1
4;5;1;2;1;1;1;2;14;1;Fang C.-Z.;9;1
2;2;1;2;1;1;2;2;1;1;Corentin M.;8;1
2;3;3;2;3;1;2;1;16;3;Li B. J.;7;1
4;3;1;2;3;4;1;1;16;1;Bilal A.;4;1
4;2;1;2;3;1;1;2;16;3;William J.;5;1
1;3;1;1;1;3;1;1;14;1;Carlos J.;7;1
1;1;1;1;1;2;1;3;11;1;Chloé C.;4;1
1;3;1;1;1;3;1;1;13;1;Andrea C.;6;1
1;2;1;2;2;1;2;3;2;1;William G.;6;1
3;2;1;2;2;1;2;2;2;1;Mei F.;8;1
1;1;1;1;1;3;1;1;12;1;Chloé I.;4;1
3;1;1;2;2;2;1;1;1;1;Rosa B.;3;1
2;4;1;2;2;2;2;1;1;1;Ndiaye P.;3;1
3;2;1;2;2;2;1;2;1;1;Zanele L.;8;1
2;1;1;1;1;2;1;4;10;1;Latifa N.;4;1
4;5;3;2;3;1;4;1;1;3;Aziz S.;3;1
1;1;1;1;1;3;1;1;13;1;Inès Y.;4;1
1;1;1;1;1;3;1;1;13;1;Riko J.;5;1
1;1;1;1;1;3;1;3;12;1;Amelia H.-M.;4;1
4;1;2;2;3;3;2;2;3;1;Ethan X.;2;1
3;2;1;2;2;2;1;2;1;1;Björn B.;8;1
4;1;4;2;3;1;2;1;2;1;Finn R.;4;1
4;1;2;2;3;3;3;3;1;2;Claire H. D.;8;1
1;1;1;1;1;3;1;1;13;1;Valentin P.;5;1
1;1;1;2;1;3;1;3;6;1;Carlos F.;8;1
1;4;1;1;1;1;1;1;10;1;Bilal F.;4;1
4;1;3;2;3;2;1;3;4;2;Fatou G.;5;1
4;5;1;2;1;3;1;2;6;1;Javier M.;9;1
5;5;1;2;1;3;1;1;9;1;Thomas T.;9;1
3;2;1;2;2;2;2;2;1;1;Jesus N.;8;1
5;5;1;2;1;2;1;1;9;4;Gabriella F.;9;1
5;1;1;2;1;1;1;2;8;1;Li E.;9;1
3;2;1;2;2;2;2;2;1;1;Aisha F.;8;1
1;3;1;1;1;3;1;1;14;1;Sofia P.;6;1
2;1;1;1;1;3;1;1;14;1;Emma H.;7;1
2;1;1;1;1;3;1;1;14;1;Alexander W.;5;1
3;2;1;2;1;3;1;2;8;4;Simone I.;8;1
5;2;1;2;2;1;2;2;2;1;Fatima V.;8;1
4;1;4;2;3;2;1;1;2;1;Thomas X.;5;1
5;1;1;1;1;1;1;1;11;1;Paul V.-T.;9;1
3;5;1;2;1;2;1;2;6;1;Elsa H.;8;1
3;2;1;2;2;2;2;2;4;1;Hugo W.;4;1
4;5;1;2;1;1;1;2;11;1;Marina K.;9;1
1;3;1;1;1;3;1;1;14;1;Antonio H.;6;1
4;3;1;2;1;1;2;2;7;1;Emma P.;8;1
5;1;1;1;1;3;1;1;13;1;Isabel X.;9;1
1;4;1;2;3;4;2;3;5;2;Sofia X.;2;1
1;3;1;1;1;3;1;1;13;1;Ignacio E.;6;1
5;1;1;1;1;1;1;2;11;1;Adrien N.;9;1
4;3;1;2;3;2;1;2;15;3;Riko B.;5;1
5;1;1;1;1;1;1;2;12;1;Han Y.;9;1
4;4;2;2;3;1;2;4;3;2;Caterina Q.;6;1
1;5;1;1;1;3;1;4;14;1;Isla K.;6;1
4;1;4;2;3;3;3;4;2;2;Khady S.;8;1
3;1;1;2;1;3;1;1;7;1;Wei L.;8;1
1;3;1;1;1;3;1;1;13;1;Ben B.;6;1
2;1;1;1;1;3;1;1;13;1;Elena M.;4;1
3;2;1;2;2;1;2;2;2;1;Vivaan A.;8;1
2;5;1;2;1;2;1;1;6;1;Carlos Z.;9;1
2;2;3;2;2;2;1;4;1;1;Khady D.;5;1
4;2;3;2;3;2;1;2;2;3;Moussa R.;5;1
1;2;3;2;3;2;1;1;1;3;Saga C. G.;8;1
5;1;1;1;1;1;1;4;7;1;Catherine A.;9;1
1;3;1;1;1;3;1;1;13;1;Sandra J.;6;1
1;2;3;2;2;1;5;1;4;1;Noura T.;5;1
5;2;1;2;1;3;2;3;7;1;Hannah U.;8;1
1;2;3;2;3;1;2;1;7;3;Thabo B.;2;1
3;2;1;2;2;2;2;2;1;1;Laura B.;8;1
4;5;1;2;1;3;1;2;6;1;Daniela G.;9;1
4;1;1;1;1;1;1;4;10;1;Abibatou C.;4;1
5;1;1;1;1;2;1;2;10;1;Krishna P.-L.;9;1
4;1;1;2;2;2;1;1;2;1;Andres X.;3;1
2;4;1;1;1;2;1;1;14;1;Sophie V.;7;1
2;3;1;2;2;1;1;1;1;1;Aïcha S.;8;1
3;2;1;2;2;2;2;2;1;1;Sofia F.-V.;8;1
1;1;1;1;1;3;1;3;12;1;Adam W. V.;3;1
4;2;3;2;3;2;2;2;16;3;Moussa U.;5;1
5;1;1;1;1;2;1;4;10;1;Binta M.;9;1
5;3;1;1;1;2;1;4;14;1;Sekou L.;6;1
4;1;2;2;3;2;1;3;10;1;George K.;3;1
1;3;1;1;1;3;1;1;14;1;Hicham W.;6;1
2;2;3;2;3;2;1;4;16;1;Luc Z.;3;1
5;1;1;1;1;3;1;2;10;1;Henry O.;9;1
2;3;1;2;2;1;1;1;1;1;Abibatou N.;8;1
4;3;3;2;3;1;1;2;16;1;Charlie M.;3;1
5;1;1;1;1;2;1;3;11;1;Sofiane T.;9;1
3;2;1;2;1;2;1;2;7;1;Hugo Y.;8;1
1;4;1;1;1;3;1;1;14;1;Thomas Q.;6;1
1;3;1;1;1;3;1;4;14;1;Amelia F. T.;6;1
4;5;1;2;1;2;1;4;6;1;Adrian D.;9;1
1;3;1;1;1;3;1;1;13;1;Kenza Q.;6;1
4;5;1;2;1;2;1;4;6;1;Luke U.;9;1
4;5;1;2;3;4;1;1;2;1;Mia P.;5;1
4;2;1;2;1;1;2;2;5;1;Pedro D.;8;1
1;4;1;1;1;3;1;1;14;1;Lina E. R.;6;1
1;3;1;1;1;3;1;1;13;1;Benoît F.;6;1
3;2;1;2;2;1;2;2;2;1;Giulia W.-Z.;8;1
4;1;2;2;3;1;3;3;2;2;Tamsir K.;8;1
2;2;1;2;1;2;1;2;1;1;Camille R.;8;1
5;5;1;2;1;2;1;2;9;1;James Q.;9;1
1;3;1;1;1;3;1;1;13;1;Ismaël S.;6;1
1;2;1;2;1;1;1;1;5;1;Adama C.;8;1
1;5;1;1;1;3;1;1;14;1;Eva K.;6;1
2;1;1;1;1;3;1;1;14;1;Salma F.;7;1
5;1;1;1;1;2;1;2;10;1;Lina Z.;9;1
3;2;1;2;1;3;1;2;8;1;Nathan V. R.;8;1
2;1;1;1;1;1;1;1;13;1;Bao G.;5;1
1;3;1;1;1;3;1;1;14;1;Rachid S.;6;1
1;5;1;2;1;3;1;1;14;1;Wei A.;9;1
1;1;1;1;1;3;1;1;11;1;Francisco O.;4;1
2;1;1;1;1;3;1;1;14;1;Charlotte S.-C.;5;1
2;5;1;2;1;3;1;1;6;1;Lea T.;9;1
4;4;4;2;3;4;3;4;3;1;Clara G.;4;1
1;1;1;1;1;3;1;1;12;1;Riko X.;5;1
3;2;1;2;2;2;1;2;1;1;Amina Z. G.;8;1
3;2;1;2;2;1;2;2;2;1;Luis R.;8;1
1;4;1;1;1;3;1;4;14;1;Fanta X.;6;1
5;1;1;1;1;2;1;3;11;1;Paul E.;9;1
5;5;1;2;1;3;1;2;9;1;Yuna H.;9;1
3;2;1;2;2;2;1;2;1;1;Amelia T.;8;1
2;2;1;2;2;1;2;2;2;1;Kei Q.;8;1
1;4;1;1;1;3;1;1;11;1;Aisha T. N.;5;1
1;1;1;1;1;3;1;1;14;1;Valentina V.;7;1
2;1;1;1;1;3;1;1;14;1;George N.-M.;6;1
3;2;1;2;2;4;1;3;1;1;Charlotte T.;3;1
5;1;1;1;1;2;1;3;11;1;Mia M.;9;1
1;3;1;1;1;3;1;1;13;1;Franco L.;6;1
3;2;1;2;1;3;1;1;7;1;Martin N.;8;1
1;2;3;2;3;2;1;1;16;3;Thabo C.;8;1
5;1;1;1;1;1;1;2;8;1;Cristina M.;9;1
1;4;4;2;3;2;2;2;2;1;Laura M.;5;1
5;1;1;1;1;2;1;4;10;1;Vivaan Z.;9;1
2;4;1;1;1;2;1;4;14;4;Pablo W.;6;1
3;2;1;2;2;2;1;2;2;1;Kimi S.;8;1
3;2;1;2;3;2;2;3;2;1;Takumi A.;7;1
4;5;1;2;1;3;1;1;7;1;Ismaël L.;9;1
5;5;1;2;1;1;1;2;9;3;Sakura P. R.;9;1
4;5;1;2;1;1;1;2;6;4;Alessandro W. Y.;9;1
3;1;1;2;1;3;1;1;1;1;Ali F.;8;1
1;1;1;1;1;3;1;1;11;1;Lucia K.;5;1
3;2;1;2;2;1;2;2;2;1;Lars K.;8;1
2;2;1;2;1;2;1;2;7;1;Alba Q.;8;1
5;2;1;2;2;1;2;2;2;1;Mia J.;8;1
1;1;1;1;1;3;1;1;13;1;Lucia Y.-G.;6;1
1;3;1;1;1;3;1;1;14;1;Lucie Z.;7;1
2;3;1;2;2;1;1;1;1;1;Marina P.;8;1
4;3;3;2;3;1;2;2;6;1;Yui F. B.;4;1
2;3;1;2;2;1;1;1;1;1;Xiao R.-A.;8;1
