AGE;EDUCATION;ETHNICITY;GENDER;HOUSEHOLDSIZE;IDEOLOGY;INCOME;MARITALSTATUS;MBTI;NATIONALITY;NOM;OCCUPATION;PLACEOFRESIDENCE
3;4;1;1;1;1;2;1;11;1;Krishna P.-L.;8;1
3;2;1;2;3;2;1;2;2;1;William J.;2;1
5;1;1;1;1;3;1;2;11;1;Kenta Z.;9;1
5;1;1;2;3;3;1;2;12;1;Priya N. Z.;9;1
2;1;1;1;1;3;5;1;11;1;Bilal F.;9;1
3;2;1;2;2;2;2;1;6;1;Boubacar B.;8;1
3;5;1;2;2;2;2;1;1;1;Abibatou N.;5;1
5;1;1;1;1;3;1;2;13;1;Francisco O.;9;1
4;3;1;2;3;1;1;1;4;1;Hina R.;5;1
2;1;1;2;2;2;2;1;16;3;Aïcha S.;3;1
2;2;1;2;2;3;2;2;16;1;Mia J.;5;1
1;1;1;1;2;1;2;2;9;1;Carlos Z.;8;1
5;1;1;1;1;3;1;2;13;1;Luca D.-E.;5;1
1;5;1;1;1;3;1;2;14;1;Rossana B.;8;1
5;1;1;1;1;3;1;1;11;1;Manon X.;9;1
2;1;1;1;1;3;1;2;14;1;Lina E. R.;6;1
1;1;1;1;2;1;2;2;8;1;Ismaël L.;8;1
4;2;4;2;3;2;4;2;2;4;Chen R.;3;1
1;3;1;2;3;2;3;2;1;1;Giulia W.-Z.;4;1
4;2;1;2;3;2;1;4;1;1;Ruby C.;4;1
3;3;1;2;2;2;2;1;2;1;Yuki Y.;8;1
3;2;1;2;3;2;3;1;2;1;Marina P.;3;1
4;2;1;2;2;3;1;3;16;1;Amelia T.;3;1
1;4;4;2;3;2;5;2;6;1;Saga E.-M.;3;1
3;5;1;1;2;3;2;4;11;1;Paul E.;8;1
4;1;2;2;3;2;1;3;2;1;Emily Q.;4;1
3;5;1;1;1;3;2;1;10;1;Paul V.-T.;8;1
3;2;3;2;3;2;1;4;2;1;Rosa B.;4;1
5;3;1;1;1;3;1;2;13;1;Alexander W.;5;1
3;2;1;2;3;2;1;2;2;1;Nour Y.;6;1
4;1;2;2;3;1;1;3;4;2;Finn R.;2;1
3;2;1;2;3;2;3;1;2;1;Freya F.;3;1
2;3;1;1;1;3;1;2;14;1;Ali S.-L.;6;1
2;1;1;1;1;3;1;4;14;1;Fernando K.;8;1
2;2;3;2;3;1;1;2;2;1;Néné K.;5;1
3;2;1;2;3;2;1;4;1;1;Matteo C.;5;1
5;1;1;1;1;3;1;2;14;1;Bao G.;5;1
4;1;1;1;2;1;2;1;10;1;Marina K.;8;1
1;1;1;2;2;1;2;1;3;1;Carlos F.;8;1
4;1;2;2;3;2;1;3;2;1;Kaori R.;4;1
2;1;1;1;1;3;1;4;14;1;Sophie V.;8;1
1;1;1;1;1;3;1;2;13;1;Emma H.;4;1
3;2;3;2;3;1;3;1;1;1;Takumi A.;2;1
3;3;1;2;2;4;2;2;5;1;Hugo K.;8;1
4;1;3;2;3;2;4;2;2;2;Thomas X.;8;1
5;3;1;1;1;3;1;2;13;1;Tao D.;6;1
1;2;1;2;2;2;1;1;6;1;Hannah U.;8;1
1;5;1;1;1;1;1;1;10;1;Han Y.;8;1
1;4;1;1;2;1;2;1;6;1;Yuki A.;8;1
3;2;1;2;2;1;3;2;6;1;Emma P.;8;1
1;3;1;2;2;1;2;2;10;1;Cheikh T.;8;1
4;1;3;2;3;4;4;4;2;2;Khady S.;8;1
3;2;3;2;3;1;1;1;1;1;Jia N. Y.;2;1
4;3;1;2;3;2;3;2;1;1;Noura T.;4;1
1;2;1;2;2;2;1;2;6;1;Pedro D.;8;1
5;1;1;1;1;3;1;2;12;1;Harry Z.;5;1
4;1;3;2;3;1;4;2;15;2;Claire H. D.;8;1
5;3;1;1;1;3;1;2;13;1;Riko J.;6;1
4;5;2;2;3;3;3;3;1;1;Aziz S.;6;1
4;1;3;2;3;2;1;3;4;1;Chloé D.;5;1
2;2;1;2;3;2;3;1;1;1;Maria H.;3;1
5;3;1;1;1;3;1;1;12;1;Inès Y.;9;1
1;4;4;2;3;2;5;2;6;1;Thabo B.;3;1
1;3;1;1;1;3;1;2;13;1;Lucie Z.;5;1
2;3;1;1;1;3;1;2;14;1;Thomas Q.;6;1
3;2;3;2;3;2;1;2;2;1;Luc Z.;6;1
4;1;2;2;3;2;1;3;2;1;George K.;4;1
2;2;1;2;2;3;1;2;7;1;Simone I.;8;1
5;1;1;1;1;3;1;2;13;1;Valentin P.;5;1
4;2;1;2;3;2;3;2;1;1;Thabo C.;4;1
2;2;1;2;3;1;1;2;1;1;Hugo W.;3;1
4;1;3;2;3;2;4;1;4;1;Carmen B.;8;1
3;3;1;2;2;2;2;1;2;1;Tariro W.;4;1
4;2;1;2;3;2;1;4;2;1;Takeshi T.;4;1
3;2;1;2;2;2;2;1;6;1;Ali F.;8;1
3;5;1;1;1;3;1;2;11;1;Imen F.;8;1
1;4;1;1;2;1;2;1;10;1;Emma M.;8;1
3;2;1;2;3;1;2;1;2;1;Rami L.;5;1
3;5;1;1;1;1;2;2;11;1;Noura O.;8;1
2;2;3;2;3;2;2;2;1;1;Moussa U.;6;1
1;2;2;2;3;2;5;1;1;3;Saga C. G.;4;1
1;5;1;1;1;3;1;2;11;1;Marie T.-C.;8;1
3;1;1;2;2;2;2;2;4;1;Luis R.;4;1
1;3;1;2;2;2;1;1;16;1;Li D.;4;1
2;1;1;1;1;3;1;2;14;1;Carlos J.;6;1
5;1;1;1;1;3;1;1;13;1;Chloé I.;9;1
2;1;1;1;1;3;1;3;13;1;Julien P.;9;1
2;1;1;1;1;3;1;2;14;1;Antonio D.;6;1
2;2;1;2;2;1;1;2;2;1;Kei Q.;4;1
3;2;1;2;3;2;2;1;15;1;Xiao R.-A.;3;1
1;2;1;2;3;1;1;2;1;1;Laura Y.;4;1
2;2;1;2;2;1;2;3;9;1;Daniela G.;8;1
4;2;1;2;2;2;2;1;2;1;Björn B.;6;1
1;3;1;2;2;1;2;1;7;1;Jabari B.;8;1
5;1;1;1;1;3;1;2;14;1;Youssef W.;9;1
4;2;1;2;3;2;1;4;1;1;Zanele L.;4;1
5;1;1;1;1;3;1;2;13;1;Ali Q.;5;1
2;4;1;1;1;3;1;2;14;1;Kenza Q.;6;1
4;1;1;2;2;1;1;2;5;1;Luigi O.;8;1
1;2;1;1;2;1;5;4;9;1;Javier M.;8;1
5;1;1;1;1;3;1;2;13;1;Valentina V.;5;1
4;1;2;2;3;2;1;3;2;1;Ethan X.;4;1
2;5;1;1;1;3;2;1;10;1;Mia M.;8;1
5;5;1;1;1;3;1;4;15;1;Sekou L.;9;1
