AGE;EDUCATION;ETHNICITY;GENDER;HOUSEHOLDSIZE;IDEOLOGY;INCOME;MARITALSTATUS;MBTI;NATIONALITY;NOM;OCCUPATION;PLACEOFRESIDENCE
3;5;1;2;3;1;1;1;2;1;William J.;4;1
5;1;1;1;1;3;1;1;11;1;Bao G.;8;1
5;1;1;1;1;3;1;2;13;1;Amelia H.-M.;8;1
4;1;1;2;1;2;1;1;10;1;Luc V.-M.;7;1
4;1;1;2;1;2;1;2;6;1;Daniela G.;9;1
4;1;1;2;1;4;1;1;16;1;Cheikh T.;9;1
1;1;1;2;2;2;1;1;2;1;Takeshi T.;4;1
1;1;1;1;1;3;1;2;9;1;Yuna H.;7;1
4;1;1;1;1;3;1;4;14;1;James C. K.;8;1
5;1;1;1;1;3;1;1;13;1;Salma F.;8;1
4;1;1;1;1;1;1;2;10;1;Javier M.;9;1
5;1;1;1;1;3;1;1;13;1;Lea S.;8;1
2;2;1;2;2;1;1;4;2;1;Martin L.;5;1
3;2;1;2;2;2;2;2;1;1;Xiao R.-A.;5;1
3;2;1;2;2;2;1;2;8;1;Hannah U.;9;1
2;2;1;2;2;1;1;2;8;1;Fanta Q.;9;1
1;2;1;2;1;1;1;2;6;1;Daisuke E.;9;1
2;2;1;2;2;2;1;4;6;1;Nathan V. R.;9;1
1;1;1;1;1;3;1;1;14;1;Amelia K.;8;1
4;1;1;1;1;3;1;2;12;1;Aurélie A.;8;1
2;1;1;1;1;3;1;4;14;1;Alexander X.;8;1
5;2;1;2;2;1;1;4;5;1;Camille R.;6;1
5;1;1;1;1;3;1;1;13;1;Ali Q.;8;1
2;1;1;2;2;2;1;2;5;1;Kei Q.;6;1
4;5;3;2;3;2;1;2;4;1;Seynabou T.;5;1
4;1;1;2;2;2;1;1;2;1;Rosa B.;4;1
2;1;1;2;2;3;1;3;1;1;Jack W.;6;1
3;1;1;2;2;2;1;1;2;1;Amelia T.;6;1
4;1;1;1;1;1;1;2;9;1;Li E.;8;1
1;1;1;1;1;3;1;1;14;1;Sofia K.;8;1
2;1;1;1;1;3;1;4;14;1;Sekou L.;8;1
4;5;2;2;3;2;1;3;7;1;Matteo F.;4;1
4;1;1;1;1;3;1;2;10;1;Binta M.;8;1
4;5;3;2;3;2;1;1;15;1;George P.;6;1
1;5;1;2;3;2;1;2;1;1;Jia N. Y.;5;1
3;2;1;2;2;1;1;3;6;1;Julien Z.;9;1
5;1;1;1;1;3;1;1;12;1;Lucia K.;8;1
4;1;1;1;1;1;1;2;11;1;Isabel X.;8;1
5;2;1;2;2;2;1;1;1;1;Saga W.;5;1
5;1;1;1;1;3;1;1;11;1;James J. J.;8;1
1;1;1;1;1;3;1;1;14;1;Rachid S.;8;1
2;1;1;1;1;3;1;4;14;1;Aurora N.-P.;8;1
2;1;1;1;1;1;1;1;10;1;Krishna P.-L.;8;1
2;5;3;2;3;2;1;2;16;1;Charlie M.;5;1
4;1;1;1;1;3;1;2;9;1;Vivaan Z.;8;1
2;1;1;1;1;3;1;4;14;1;Antonio D.;8;1
1;2;1;2;2;1;1;2;2;1;Laura B.;5;1
3;1;1;2;2;2;1;2;5;1;Brahim C.;9;1
1;2;1;2;2;2;1;4;5;1;Hina K.-S.;5;1
3;1;1;2;2;2;1;1;2;1;Ruby C.;6;1
3;5;1;2;3;2;2;2;1;1;Luc Z.;4;1
4;5;1;2;3;2;4;3;6;1;Emily Q.;2;1
1;5;3;2;3;4;3;3;3;4;Chloé P.;2;1
4;1;1;2;2;2;1;1;5;1;Ali F.;9;1
5;2;1;2;2;1;1;4;5;1;Kimi S.;5;1
2;1;1;1;1;1;1;1;10;1;Li F.;8;1
4;5;1;2;3;2;1;2;2;3;Amelia L.-A.;3;1
5;1;1;1;1;1;1;1;12;1;Amina L.;8;1
1;5;3;2;3;1;2;1;15;1;Karim Y.;3;1
4;1;1;1;1;3;1;4;14;1;Takumi H.-M.;8;1
3;1;1;1;1;1;1;2;5;1;Luc D.;9;1
5;1;1;1;1;1;1;2;12;1;Latifa N.;8;1
5;1;1;1;1;1;1;1;11;1;Imen F.;8;1
2;2;1;2;2;1;1;2;15;1;Tariro W.;5;1
5;1;1;1;1;3;1;1;12;1;Marie T.-C.;8;1
5;2;1;2;2;4;2;4;6;1;Alba Q.;7;1
3;2;1;2;2;2;1;3;1;1;Rami L.;5;1
3;2;1;2;2;3;1;2;8;1;Kimi Z.;9;1
3;2;1;2;2;2;2;3;2;1;Jesus N.;5;1
4;1;1;1;1;3;1;2;10;1;Henry O.;8;1
4;5;4;2;3;1;5;1;4;3;Finn R.;4;1
4;1;1;1;1;1;1;2;8;1;Anna D.;8;1
5;1;1;1;1;3;1;1;13;1;Noura A.;8;1
1;1;1;2;2;2;1;1;2;1;Ananya J. K.;4;1
4;1;1;1;1;1;1;2;11;1;Adrien N.;8;1
3;1;1;2;2;1;1;2;2;1;Vivaan A.;5;1
1;2;1;1;1;4;1;1;16;1;Matteo H.;9;1
4;1;1;1;1;2;1;2;10;1;Marina K.;9;1
1;1;1;1;1;3;1;1;14;1;Hicham W.;8;1
1;2;1;2;2;2;1;2;1;1;Ndiaye P.;5;1
2;2;1;2;2;1;1;2;8;1;Carlos F.;9;1
1;1;1;1;1;3;1;1;14;1;Aoi R. Y.;8;1
2;1;1;1;1;1;1;1;10;1;Emma M.;8;1
2;1;1;1;1;3;1;4;14;1;Amelia F. T.;8;1
3;1;1;2;2;1;1;1;7;1;Giovanni T.;6;1
4;1;1;2;2;2;1;3;6;1;Pedro D.;8;1
2;1;1;1;1;3;1;4;14;1;Fanta X.;8;1
4;1;1;2;2;3;1;3;15;1;Martin N.;9;1
3;1;1;1;1;1;1;2;6;1;Yuki L.;7;1
4;1;1;1;1;1;1;2;9;1;Leïla O.;9;1
4;5;2;2;3;2;3;1;1;2;Tamsir K.;8;1
4;5;1;2;3;1;1;4;3;1;Aziz S.;4;1
4;5;2;2;3;3;2;1;15;1;Rémi C.;3;1
4;5;3;2;3;2;2;2;15;1;Riko B.;3;1
2;1;1;1;1;3;1;1;13;1;Ismaël S.;8;1
1;2;1;2;2;1;1;1;2;1;Lars K.;6;1
3;5;1;2;3;1;1;1;2;1;Andres X.;5;1
3;1;1;2;2;1;1;1;4;1;Boubacar B.;9;1
1;1;1;1;1;3;1;1;14;1;Kenza Q.;8;1
1;1;4;1;1;3;1;1;14;4;Pablo W.;8;1
4;2;1;2;2;1;1;3;6;1;Emma P.;9;1
5;1;1;1;1;3;1;1;13;1;Riko X.;8;1
5;1;1;1;1;3;1;1;13;1;Manon X.;8;1
5;1;1;1;1;3;1;2;13;1;Lei K.;8;1
3;5;3;2;3;2;2;2;16;1;Bilal A.;5;1
5;1;1;1;1;3;1;1;13;1;Tao D.;8;1
1;1;1;1;1;3;1;1;14;1;Benoît F.;8;1
4;1;1;2;2;1;1;2;8;1;Luc S.;9;1
3;1;1;1;1;1;1;1;2;1;Ismaël L.;9;1
4;1;1;1;1;1;1;2;10;1;Raffaele Z.;7;1
5;1;1;1;1;3;1;1;11;1;Youssef W.;8;1
5;1;1;1;1;3;1;1;11;1;Xiao D.;8;1
4;1;1;1;1;1;1;2;12;1;Paul V.-T.;8;1
1;1;1;1;1;3;1;1;14;1;Antonio H.;8;1
4;5;1;2;3;3;1;2;9;4;Hana H.;8;1
3;1;1;2;2;4;1;3;2;1;Wei L.;9;1
1;5;4;2;3;4;2;2;1;2;Laura M.;5;1
5;1;1;1;1;3;1;1;13;1;Chloé I.;8;1
1;1;1;2;2;1;1;3;2;1;Abibatou N.;5;1
