AGE;EDUCATION;ETHNICITY;GENDER;HOUSEHOLDSIZE;IDEOLOGY;INCOME;MARITALSTATUS;MBTI;NATIONALITY;NOM;OCCUPATION;PLACEOFRESIDENCE
4;1;3;2;3;3;1;3;2;1;Tamsir K.;8;1
4;2;1;2;3;3;2;1;2;1;Elisa R.;8;1
4;2;1;2;3;1;5;1;2;1;Ruby C.;5;1
1;1;1;1;1;1;1;3;11;1;Juan S.;5;1
4;1;3;2;3;2;1;3;4;3;Seynabou T.;5;1
1;3;1;1;1;1;1;1;13;1;Andrea C.;7;1
5;4;1;1;2;1;1;4;9;1;Yuna H.;9;1
2;1;1;1;1;3;1;1;11;1;Francisco O.;5;1
4;4;1;2;3;3;1;2;5;4;Takumi F.-Z.;3;1
3;2;1;2;3;3;5;2;2;1;Charlotte T.;4;1
3;2;1;2;3;2;3;1;2;3;Zanele L.;4;1
4;2;1;2;3;2;3;1;2;1;Vivaan A.;8;1
1;1;1;2;1;3;1;1;13;1;Wei W.;6;1
3;2;1;2;3;2;3;2;1;1;Ananya J. K.;8;1
4;1;3;2;3;2;1;3;7;4;Sora W.;2;1
5;5;1;1;2;3;1;2;10;1;Adrien N.;9;1
1;2;1;2;2;2;1;2;6;1;Kimi Z.;8;1
1;2;1;2;2;2;1;2;6;1;Elsa H.;8;1
3;2;1;2;3;2;2;1;1;1;Li D.;8;1
1;1;1;1;1;1;1;1;13;1;Bao G.;6;1
1;4;4;2;3;2;1;3;16;2;Sofia X.;3;1
1;2;1;2;2;2;1;4;7;1;Wei A.;8;1
3;2;1;2;3;3;1;1;8;1;Amelia T.;8;1
2;1;1;1;1;4;1;3;12;1;Priya N. Z.;5;1
1;1;1;2;3;2;2;1;1;3;William G.;6;1
2;3;1;1;1;3;1;1;14;1;Sophie V.;8;1
5;5;1;1;2;1;1;3;10;1;Sofiane T.;9;1
4;4;3;2;3;4;1;1;5;1;Caterina Q.;6;1
3;2;1;2;2;1;2;2;6;1;Nathan V. R.;8;1
2;3;1;1;1;3;1;1;14;1;Sekou L.;8;1
1;3;1;1;1;3;1;1;14;1;Hicham W.;6;1
2;3;1;1;1;3;1;1;14;1;Carlos J.;6;1
1;1;1;1;1;1;1;1;13;1;George N.-M.;7;1
4;4;1;2;3;3;2;2;1;1;Luc N.;8;1
2;2;1;2;3;2;1;1;2;1;Amina W.;4;1
2;3;1;1;1;3;1;1;14;1;Aurora N.-P.;6;1
1;2;1;1;2;2;1;4;6;1;Javier M.;9;1
1;1;1;1;1;3;1;1;13;1;Youssef W.;5;1
1;2;1;2;2;2;1;4;7;1;Boubacar B.;8;1
4;2;1;2;3;1;3;4;1;1;Aisha F.;8;1
3;1;1;2;2;2;3;1;1;1;Luis K.;8;1
1;2;1;2;2;3;2;3;7;1;Adama C.;8;1
2;3;1;1;1;3;1;1;14;1;Eva K.;6;1
5;5;1;1;2;1;1;4;10;1;Karl J. B.;9;1
3;2;3;2;3;4;2;2;1;1;Luc Z.;5;1
3;3;1;2;3;2;2;2;5;1;Luigi O.;8;1
1;3;1;1;1;3;1;3;13;1;Lucie Z.;6;1
5;1;1;1;1;3;1;2;12;1;Lei K.;9;1
3;3;1;1;2;2;1;2;5;1;Luca V.;9;1
2;3;1;1;1;3;1;1;14;1;Fernando K.;8;1
4;2;1;2;3;2;1;2;1;1;Giulia W.-Z.;8;1
4;2;1;2;3;1;1;4;1;1;Martin L.;8;1
2;3;1;1;1;3;1;1;13;1;Amelia K.;6;1
4;2;1;2;3;2;3;2;1;1;Ai F.;5;1
3;2;1;2;3;3;2;2;3;4;Néné K.;4;1
1;2;1;1;2;2;1;3;8;1;Ismaël L.;9;1
4;5;1;2;3;2;1;1;15;1;George P.;4;1
1;2;1;2;2;2;1;2;6;1;Hannah U.;8;1
2;1;1;1;1;3;1;1;13;1;Ben B.;6;1
1;4;4;2;3;1;1;3;6;3;Laura M.;5;1
3;2;1;2;2;2;1;1;5;1;Hugo Y.;8;1
1;2;1;2;3;3;1;1;5;1;Camille R.;8;1
4;5;1;2;2;2;2;4;5;1;Harry O.;8;1
5;5;1;1;1;1;1;2;11;1;Rami T.;9;1
1;1;1;1;1;3;1;1;13;1;Guillaume P.;5;1
4;2;1;2;3;2;1;2;4;1;Moussa R.;2;1
2;3;1;1;1;3;1;1;14;1;Thomas Q.;6;1
5;5;1;1;1;1;1;2;10;1;Paul V.-T.;9;1
3;2;1;2;3;1;1;2;1;1;John A.;8;1
4;2;1;2;3;2;3;2;1;1;Mia P.;8;1
5;5;1;1;1;1;1;1;11;1;Abibatou C.;9;1
2;3;1;1;1;3;1;1;14;1;Najet C.;6;1
3;5;1;2;3;2;3;1;1;1;Tariro W.;8;1
5;5;1;1;1;1;1;1;11;1;Diego Y. D.;9;1
5;5;1;1;1;3;1;1;12;1;Li F.;9;1
5;5;1;1;2;4;1;1;9;1;Luc V.-M.;9;1
5;5;1;1;2;2;1;2;9;1;Pedro G.;9;1
2;3;1;1;1;3;1;1;14;1;Lina E. R.;6;1
1;1;1;1;1;1;1;1;13;1;Alexander W.;7;1
5;4;1;2;2;4;2;1;3;1;Yuki Y.;8;1
1;1;1;1;1;3;1;1;13;1;Tao D.;6;1
5;5;1;1;1;1;1;1;12;1;Redouane X.;9;1
5;5;1;1;2;3;1;2;10;1;Cristina M.;9;1
5;5;1;1;1;1;1;1;10;1;Han Y.;9;1
3;3;1;2;2;3;2;2;6;1;Julien Z.;8;1
3;2;1;2;3;3;1;1;8;1;Diya W.-T.;8;1
3;3;1;1;2;1;2;2;5;1;Matteo H.;9;1
3;2;1;2;3;2;3;2;2;1;Jesus N.;5;1
1;2;1;2;2;1;2;2;7;1;Lea T.;9;1
1;1;1;1;1;1;1;2;13;1;Valentin P.;8;1
3;4;1;2;2;3;1;1;6;1;Jabari B.;8;1
1;2;1;1;2;2;1;4;8;1;Paul H.;9;1
2;1;1;1;2;3;1;2;10;1;Luc D.;9;1
5;5;1;1;1;3;1;3;11;1;Jessica U.;9;1
2;1;1;1;1;3;1;1;13;1;Luca D.-E.;6;1
1;2;1;2;3;2;2;1;1;1;Maria H.;7;1
2;3;1;1;1;3;1;1;14;1;Sofia P.;7;1
5;5;1;1;1;1;1;1;10;1;Krishna P.-L.;9;1
1;1;1;2;3;2;1;1;7;1;Brahim C.;8;1
5;5;1;1;1;1;1;2;12;1;Latifa N.;9;1
4;3;1;2;3;2;1;1;4;1;Hina R.;5;1
1;3;1;1;1;3;1;1;14;1;Kenza Q.;6;1
