AGE;EDUCATION;ETHNICITY;GENDER;HOUSEHOLDSIZE;IDEOLOGY;INCOME;MARITALSTATUS;MBTI;NATIONALITY;NOM;OCCUPATION;PLACEOFRESIDENCE
4;4;3;2;3;4;1;1;5;1;Caterina Q.;6;1
5;5;1;1;1;3;1;1;11;1;Yacouba W.;9;1
5;5;1;1;1;1;1;2;10;1;Henry O.;9;1
3;2;1;2;2;2;2;2;16;1;Noura T.;9;1
3;2;1;2;3;3;2;3;15;1;Henry K. B.;5;1
2;5;1;1;1;2;2;2;6;1;Paul H.;8;1
4;3;1;2;3;3;2;3;1;1;Bilal A.;9;1
2;3;1;1;1;1;1;1;14;1;Alexander W.;5;1
5;3;1;1;1;3;1;1;14;1;Elena M.;4;1
2;2;1;2;2;2;1;1;8;1;Tariro W.;6;1
2;3;1;1;1;1;1;1;13;1;Valentin P.;4;1
3;2;1;2;1;1;1;2;7;1;Omar C. N.;8;1
1;3;1;1;1;3;1;1;13;1;Benoît F.;6;1
1;2;1;2;2;2;1;2;5;1;Mei F.;6;1
4;2;1;2;2;2;3;3;2;1;Sofia F.-V.;4;1
1;2;1;2;2;1;3;1;2;1;Matteo C.;4;1
5;5;1;1;1;3;1;2;10;1;Paul V.-T.;9;1
1;2;1;2;2;1;3;1;2;1;Zanele L.;4;1
4;2;1;2;1;2;2;2;5;1;Pedro D.;8;1
1;2;1;2;2;2;1;2;5;1;Giulia W.-Z.;6;1
5;1;1;1;1;3;1;1;12;1;Lei K.;9;1
1;5;1;1;1;2;2;2;9;1;Marina K.;8;1
1;4;1;1;1;2;2;2;9;1;Carlos Z.;8;1
1;3;1;1;1;3;1;4;14;1;Antonio D.;6;1
3;2;1;2;1;2;2;1;7;1;Ndiaye H.;8;1
1;5;1;1;1;3;1;2;11;1;Luca V.;8;1
4;5;1;1;1;1;1;2;10;1;Astrid K.;8;1
2;4;1;1;1;3;1;4;14;1;Sekou L.;7;1
1;5;1;1;1;1;1;2;6;1;Fang C.-Z.;8;1
4;5;1;1;1;3;1;2;9;1;Leïla O.;8;1
5;1;1;1;1;3;1;1;11;1;Amelia H.-M.;9;1
3;1;1;2;2;3;3;1;2;1;Abibatou N.;8;1
2;3;1;1;1;3;1;1;13;1;Ali S.-L.;5;1
4;1;3;2;3;1;4;3;1;4;Sora W.;4;1
1;3;1;1;1;3;1;1;13;1;Lucie Z.;7;1
1;2;1;2;3;3;1;1;2;1;Karim Y.;4;1
5;1;1;1;1;3;1;1;12;1;Chloé I.;9;1
4;1;2;2;3;2;1;2;2;1;Emily Q.;3;1
4;2;1;2;2;2;2;3;16;1;Rami L.;5;1
2;3;1;1;1;1;1;1;13;1;George N.-M.;5;1
3;5;1;2;1;2;2;1;1;1;Lorenzo M.;8;1
5;1;1;1;1;1;1;1;11;1;Lucia K.;9;1
4;5;1;1;1;1;1;1;10;1;Pedro G.;8;1
1;2;1;2;1;1;1;1;7;1;Elsa H.;8;1
5;5;1;1;1;3;1;1;11;1;Jack J.;9;1
1;4;3;2;3;2;1;2;16;1;Saga E.-M.;5;1
5;5;1;1;1;2;2;3;8;1;Yuki L.;8;1
2;3;1;1;1;1;1;1;14;1;Ismaël S.;5;1
3;1;1;2;2;2;2;1;1;1;Maria H.;3;1
4;1;2;2;3;2;1;3;4;4;Chloé D.;2;1
2;3;1;2;1;3;1;2;7;1;Adrian D.;8;1
4;2;1;2;1;2;1;3;2;1;Boubacar B.;8;1
1;2;1;2;1;1;1;1;7;1;Kimi Z.;8;1
3;3;1;2;2;2;2;2;1;1;Luis R.;7;1
4;3;1;1;1;3;1;1;14;1;Wei W.;4;1
1;4;1;1;1;3;1;4;14;1;Antonio H.;6;1
4;1;3;2;3;3;2;2;15;2;Claire H. D.;8;1
2;2;1;2;2;3;1;2;16;1;Laura Y.;5;1
3;2;1;2;1;1;2;2;1;1;Harry O.;8;1
5;3;1;1;1;1;1;1;13;1;Youssef W.;4;1
3;2;1;2;1;1;2;2;6;1;Alba Q.;8;1
4;2;1;2;2;1;3;1;2;1;Ruby C.;5;1
4;4;3;2;3;4;2;4;4;3;Hina R.;5;1
3;2;1;2;1;3;2;2;6;1;Lea T.;8;1
1;3;1;1;1;3;1;1;14;1;Tao D.;5;1
2;2;1;2;3;4;1;1;2;1;William J.;5;1
5;1;1;1;1;1;1;1;12;1;Manon X.;9;1
2;2;1;2;2;3;1;2;1;1;Daiki W.;9;1
4;1;3;2;3;2;1;3;4;2;Thomas X.;3;1
3;2;1;2;1;1;2;1;6;1;Hannah U.;8;1
1;3;1;2;1;2;2;1;6;1;Carlos F.;8;1
5;5;1;1;1;3;1;1;15;1;Isabel X.;9;1
2;3;1;1;1;1;1;1;13;1;Xiao D.;4;1
4;1;3;2;3;3;1;3;2;1;Tamsir K.;8;1
3;2;1;2;2;3;1;4;6;1;Laura B.;8;1
2;3;1;1;1;3;1;1;13;1;Franco L.;4;1
1;3;1;2;2;2;1;2;1;1;Mia P.;5;1
5;5;1;1;1;3;1;1;12;1;Emma S.;9;1
3;3;1;2;2;2;2;2;1;1;Luc N.;7;1
4;1;3;2;3;2;1;2;2;2;Khady S.;8;1
4;2;1;2;3;2;1;4;2;1;Moussa U.;3;1
1;5;1;1;1;3;1;1;13;1;Rachid S.;4;1
3;2;1;2;2;3;3;2;15;1;Takumi A.;3;1
5;5;1;1;1;3;1;2;12;1;Aurélie A.;9;1
1;5;1;1;1;2;2;2;8;1;Luke U.;8;1
2;4;1;1;1;3;1;4;14;1;Fernando K.;8;1
1;4;1;1;1;3;1;4;14;1;James C. K.;6;1
5;2;1;2;2;4;2;2;1;1;Mia J.;5;1
4;2;1;2;3;2;5;2;2;1;Chen R.;4;1
4;5;1;2;1;1;1;2;10;1;Vivaan Z.;8;1
5;5;1;1;1;3;1;1;10;1;Raffaele Z.;9;1
2;3;1;1;1;3;1;1;13;1;Ismaël Z.;4;1
4;1;1;2;3;2;1;2;2;1;Kaori R.;3;1
5;4;1;1;1;3;1;4;14;1;Amelia F. T.;9;1
4;3;1;2;3;1;3;1;1;3;Charlie M.;6;1
1;4;1;1;1;1;1;4;16;1;Sofia K.;6;1
5;3;1;1;1;3;1;1;13;1;Guillaume P.;4;1
2;3;1;1;1;1;1;1;14;1;Lea S.;5;1
4;4;4;2;3;1;1;2;5;1;Clara G.;6;1
4;5;1;2;1;1;1;2;11;1;Adrien N.;8;1
4;1;1;2;3;2;3;3;1;4;Moussa R.;2;1
1;1;1;2;1;1;2;3;6;1;Daisuke E.;8;1
1;3;1;2;2;2;1;2;1;1;Hana V.;5;1
5;5;1;1;1;3;1;1;11;1;Abibatou C.;9;1
1;3;1;1;1;3;1;1;13;1;Ndiaye T.;7;1
3;2;1;2;2;2;2;1;16;1;Ndiaye P.;5;1
1;4;1;1;1;3;1;4;14;1;Aurora N.-P.;9;1
4;5;1;2;1;1;1;2;10;1;Jessica U.;8;1
3;2;1;2;2;1;1;2;2;1;Jack W.;6;1
5;1;1;1;1;1;1;1;11;1;Adam W. V.;9;1
3;2;1;2;2;1;1;2;2;1;Clément O.;6;1
4;5;1;1;1;1;1;2;10;1;Catherine A.;8;1
1;3;1;2;2;2;2;1;1;1;Xiao R.-A.;6;1
1;4;4;2;3;2;1;3;16;2;Sofia X.;3;1
5;5;1;1;1;1;1;1;11;1;Julien P.;9;1
1;4;1;1;1;3;1;4;14;1;Isla K.;9;1
1;3;1;1;1;3;1;1;13;1;Aoi R. Y.;6;1
4;1;2;2;3;2;2;3;7;1;Amelia L.-A.;4;1
4;1;2;2;3;2;1;2;2;1;Carmen B.;3;1
1;4;1;1;1;3;1;4;14;1;Eva K.;6;1
2;2;1;2;2;2;1;1;8;1;Li D.;6;1
5;1;1;1;1;3;1;1;12;1;Jia V. R.;9;1
5;5;1;1;1;2;1;2;9;1;Luc V.-M.;8;1
1;4;1;1;1;3;1;1;13;1;Hicham W.;4;1
2;2;1;2;1;1;2;2;6;1;Latifa H.;8;1
3;2;1;2;1;1;2;3;5;1;Hugo Y.;8;1
5;5;1;1;1;1;2;2;7;1;Ismaël L.;8;1
5;5;1;1;1;1;1;2;11;1;Lina Z.;8;1
5;2;1;2;2;4;2;2;1;1;Saga W.;5;1
1;2;1;2;2;3;2;3;2;1;Federico Q.;5;1
4;5;1;2;3;2;5;1;2;1;Nour Y.;4;1
2;3;1;1;1;3;1;1;13;1;Riko X.;4;1
4;2;1;2;1;1;2;1;7;1;Jabari B.;8;1
4;4;1;2;3;1;1;1;5;4;Takumi F.-Z.;8;1
1;2;1;2;2;3;2;3;2;1;Andres X.;5;1
3;2;1;2;2;3;3;2;15;1;Amina W.;3;1
1;1;1;2;2;2;3;4;16;1;Rosa B.;7;1
5;5;1;1;1;2;2;2;10;1;Alessandro W. Y.;8;1
1;5;1;1;1;3;1;4;14;1;Patricia W.;7;1
1;3;1;1;1;3;1;1;13;1;Adama J.;7;1
3;2;1;2;1;2;2;1;6;1;Simone I.;8;1
2;3;1;2;2;3;2;1;2;1;William G.;3;1
2;3;1;1;1;1;1;1;13;1;Hanane W.;6;1
5;1;1;1;1;3;1;1;13;1;Kenta Z.;9;1
5;5;1;1;1;1;1;1;11;1;Imen F.;9;1
2;5;1;2;1;3;1;1;10;1;Krishna P.-L.;8;1
3;3;1;2;2;2;2;2;1;1;Naoko Z.;7;1
4;4;2;2;3;1;1;1;5;1;Lorenzo Y.;6;1
3;2;1;2;2;3;1;2;1;1;Léa V.;5;1
4;1;3;2;3;2;4;3;7;3;Luigi U.;6;1
2;2;1;2;2;1;1;2;7;1;Issa I.;8;1
1;2;3;2;3;4;4;2;15;1;Thabo C.;5;1
3;2;1;2;1;2;1;4;8;1;Martin N.;8;1
4;1;1;2;3;2;1;3;4;3;Moussa A.;2;1
1;3;1;1;1;3;1;1;13;1;Lucia Y.-G.;7;1
1;3;1;2;1;2;2;1;6;1;Fanta Q.;8;1
2;4;1;1;1;2;2;2;8;1;Gabriella F.;8;1
4;5;1;1;1;1;1;2;9;1;Li E.;8;1
3;1;1;2;2;2;2;2;1;1;Amelia T.;4;1
4;2;1;2;1;1;2;2;6;1;Emma P.;8;1
1;3;1;1;1;3;1;1;14;1;Andrea C.;5;1
2;5;1;1;3;1;1;1;9;1;Karl J. B.;8;1
4;4;1;2;3;2;5;1;15;1;George P.;2;1
2;3;1;1;1;1;1;1;13;1;Charlotte S.-C.;5;1
5;5;1;1;1;3;1;1;11;1;Marie T.-C.;9;1
2;3;1;2;2;3;2;1;2;1;Jia N. Y.;3;1
5;1;1;1;1;1;1;1;12;1;Federico M.;9;1
3;1;1;2;2;2;2;2;1;1;Luc S.;4;1
3;3;1;2;3;2;4;2;1;1;Fatima R.;5;1
2;2;1;2;2;3;1;2;1;1;Kei E.;9;1
2;2;1;2;2;3;1;2;1;1;Martin L.;9;1
2;3;1;1;1;1;1;1;14;1;Salma F.;5;1
2;3;1;1;1;3;1;1;14;1;Ignacio E.;5;1
3;2;1;2;1;1;2;2;5;1;Corentin M.;8;1
1;3;1;1;1;3;1;1;14;1;Vincent S.;5;1
1;3;1;2;2;2;2;1;1;1;Elisa R.;6;1
1;4;1;2;3;2;1;3;2;1;Thabo B.;3;1
3;2;1;2;1;2;2;1;4;1;Camille R.;8;1
4;1;1;2;2;2;3;2;2;1;Vivaan A.;8;1
2;5;1;1;1;2;1;2;10;1;Lucas T.;8;1
4;2;1;2;2;2;3;4;5;1;Charlotte T.;7;1
4;2;1;2;2;2;3;3;2;1;Aisha F.;4;1
4;1;3;2;3;3;1;3;4;3;Finn R.;4;1
4;2;1;2;1;3;3;2;6;1;Cheikh T.;8;1
1;5;1;1;1;2;2;2;8;1;Aïcha H.;8;1
2;2;1;2;1;1;2;1;9;1;Hugo E. A.;8;1
4;3;1;2;1;2;3;1;3;1;Paul A. L.;8;1
3;5;1;2;1;4;2;1;5;1;Nicola Y.;8;1
1;5;1;1;1;2;1;1;9;1;James Q.;8;1
5;5;1;1;1;3;1;1;11;1;Chloé C.;9;1
5;1;1;1;1;1;1;1;12;1;Noura A.;9;1
1;3;1;2;2;2;2;1;1;1;Marina P.;6;1
4;1;2;2;3;2;1;2;2;3;Ethan X.;3;1
5;1;1;1;1;3;1;1;11;1;Francisco O.;9;1
5;5;1;1;1;3;1;1;12;1;Latifa N.;9;1
3;2;1;2;1;2;1;4;8;1;Wei L.;8;1
1;4;1;1;1;3;1;4;14;1;Najet C.;6;1
4;5;1;1;1;1;1;2;9;1;Cristina M.;8;1
3;5;1;1;1;2;2;2;9;1;Aurélie G.;8;1
5;2;1;2;2;4;2;2;1;1;John A.;5;1
5;1;1;1;1;3;1;1;12;1;Juan S.;9;1
1;4;3;2;3;2;3;2;1;1;Saga C. G.;4;1
2;5;1;1;1;3;1;1;11;1;Emma M.;8;1
3;1;1;2;1;1;1;4;2;1;Ali F.;8;1
1;2;1;2;2;4;3;2;2;1;Dalila J.;5;1
3;5;1;1;1;1;2;1;7;1;Matteo H.;8;1
2;4;1;1;1;3;1;1;13;1;Ali Q.;6;1
1;4;1;1;1;3;1;4;14;1;Lina E. R.;6;1
4;5;1;1;1;3;1;1;11;1;Paul E.;8;1
1;2;1;2;2;2;1;2;5;1;Lars K.;6;1
3;2;1;2;1;1;2;2;3;1;Kimi S.;8;1
1;4;1;1;1;1;2;2;8;1;Lucie D.;8;1
4;1;1;2;1;2;2;2;1;1;Luis K.;8;1
4;2;1;2;2;2;3;3;2;1;Jesus N.;4;1
1;2;1;2;3;3;3;2;1;1;Luc Z.;5;1
3;2;1;2;1;1;1;2;5;1;Giovanni T.;8;1
5;5;1;1;1;1;1;1;11;1;Redouane X.;9;1
3;3;1;2;3;3;2;1;2;1;Li B. J.;7;1
5;1;1;1;1;3;1;1;12;1;Amina L.;9;1
4;1;3;2;3;1;2;3;7;1;Fatou G.;4;1
1;3;1;1;1;3;1;1;13;1;Sandra J.;4;1
2;3;1;1;1;3;1;1;14;1;Giovanni L.;4;1
5;5;1;1;1;3;1;2;10;1;Mia M.;8;1
5;3;1;1;1;3;1;1;13;1;Harry Z.;4;1
5;3;1;1;1;3;1;1;13;1;James J. J.;4;1
3;1;1;2;1;2;2;3;6;1;Hassan O.;8;1
1;5;1;1;1;1;1;2;16;1;Thomas T.;8;1
1;4;1;1;1;3;1;4;14;1;Thomas Q.;6;1
2;2;1;2;1;1;2;2;3;1;Kei Q.;8;1
4;2;1;2;2;3;1;1;3;1;Takeshi T.;5;1
2;3;1;1;1;3;1;1;14;1;Valentina V.;5;1
5;5;1;1;1;3;1;2;10;1;Binta M.;8;1
1;5;1;1;1;1;1;1;15;1;Carlos J.;6;1
4;1;2;2;3;1;1;3;16;1;Matteo F.;4;1
3;2;1;2;1;1;2;1;6;1;Julien Z.;8;1
2;2;1;2;2;2;1;1;8;1;Aïcha S.;6;1
4;1;4;2;3;2;1;3;4;3;Seynabou T.;3;1
3;2;1;2;1;1;1;4;3;1;Brahim C.;8;1
5;5;1;1;1;1;1;2;11;1;Rossana B.;9;1
1;4;1;1;1;1;1;1;13;1;Sofia P.;6;1
5;5;1;1;1;1;1;2;10;1;Li F.;9;1
1;5;1;1;1;1;2;1;9;1;Sakura P. R.;8;1
2;3;1;1;1;3;1;1;14;1;Luca D.-E.;5;1
3;1;1;2;1;4;2;1;6;1;Ahmed T.;8;1
1;5;1;1;1;1;1;2;8;1;Federico U.;8;1
1;3;1;2;1;1;2;2;4;1;Luigi O.;8;1
4;1;1;2;3;2;3;3;6;4;Aziz S.;2;1
1;4;1;2;3;1;2;4;1;2;Wei T.-S.;8;1
1;4;4;1;1;3;1;1;14;4;Pablo W.;7;1
4;2;1;2;1;2;1;1;4;1;Yuki Y.;8;1
5;5;1;1;1;1;1;2;10;1;Luc D.;8;1
4;1;3;2;3;2;1;2;2;1;George K.;7;1
4;2;1;2;2;2;1;2;1;1;Ai F.;5;1
1;4;1;1;1;3;1;4;14;1;Fanta X.;7;1
3;2;1;2;1;1;2;1;6;1;Hugo K.;8;1
2;3;1;1;1;3;1;1;14;1;Ben B.;5;1
4;4;1;2;3;2;2;2;2;3;Leïla X.;8;1
5;1;1;1;1;3;1;1;13;1;Inès Y.;4;1
