AGE;EDUCATION;ETHNICITY;GENDER;HOUSEHOLDSIZE;IDEOLOGY;INCOME;MARITALSTATUS;MBTI;NATIONALITY;NOM;OCCUPATION;PLACEOFRESIDENCE
4;5;1;1;1;1;1;2;10;1;Jessica U.;7;1
1;5;1;1;1;2;1;2;10;1;Han Y.;7;1
2;1;1;1;1;3;1;4;13;1;Fanta X.;7;1
5;1;1;1;1;3;1;1;14;1;George N.-M.;7;1
1;1;3;2;2;3;1;2;1;1;Yuki Y.;4;1
3;3;1;2;2;2;2;1;2;3;Aïcha S.;3;1
1;3;1;2;2;1;2;1;1;1;Pedro D.;5;1
4;2;1;2;3;3;2;1;2;3;William G.;6;1
3;2;1;2;2;2;1;2;6;1;Hugo E. A.;5;1
3;2;1;2;2;2;1;2;2;1;Brahim C.;4;1
3;2;1;2;3;3;1;3;5;1;Rami L.;3;1
4;4;3;2;3;2;5;1;6;4;Aziz S.;7;1
5;1;1;1;1;3;1;1;14;1;James J. J.;7;1
4;2;4;2;2;1;2;4;1;3;Aisha F.;5;1
4;1;1;2;3;2;5;3;2;1;Emily Q.;5;1
2;2;3;2;2;3;3;2;1;1;Kei E.;4;1
2;2;1;2;2;3;2;2;1;1;Corentin M.;5;1
5;1;1;1;1;1;1;1;12;1;Adam W. V.;7;1
4;4;2;2;3;1;1;2;5;3;Hana H.;2;1
5;1;1;1;1;1;1;1;12;1;Manon X.;7;1
3;1;3;2;3;3;3;1;3;3;Ndiaye P.;7;1
3;2;3;2;2;2;1;4;1;3;Zanele L.;4;1
4;3;1;2;3;1;1;1;16;4;Bilal A.;7;1
4;1;2;2;3;2;2;4;4;3;Finn R.;3;1
2;1;1;1;1;3;1;1;11;1;Ismaël S.;7;1
5;3;1;1;1;3;1;1;13;1;Valentin P.;7;1
3;2;1;2;2;3;2;2;5;1;Hugo W.;7;1
1;3;1;1;1;3;1;1;14;1;James C. K.;7;1
4;2;1;2;2;2;2;2;2;1;Mia J.;3;1
5;1;1;1;1;3;1;1;14;1;Andrea C.;7;1
4;5;1;1;1;1;1;1;14;1;James Q.;7;1
4;1;1;1;1;3;1;3;10;1;Yacouba W.;7;1
2;4;1;1;1;3;1;4;13;1;Isla K.;7;1
3;2;1;2;2;3;2;2;3;1;Léa V.;4;1
3;1;3;2;2;3;1;1;1;3;Xiao R.-A.;3;1
5;3;1;1;1;3;1;1;13;1;Lucia Y.-G.;7;1
2;3;1;2;2;2;2;1;2;1;Li D.;3;1
2;5;1;1;1;1;1;4;9;1;Yuna H.;7;1
2;2;1;2;3;3;2;3;1;1;Amina W.;2;1
2;3;1;1;1;3;1;1;13;1;Antonio H.;7;1
1;2;1;2;3;3;1;2;1;1;Néné K.;6;1
4;4;2;2;3;1;1;2;5;1;Caterina Q.;2;1
4;2;4;2;2;2;1;2;1;1;Ali F.;5;1
5;4;1;1;1;1;1;4;11;1;Jia V. R.;7;1
5;1;1;1;1;3;1;1;14;1;Charlotte S.-C.;7;1
4;1;1;2;3;2;2;3;4;3;Moussa A.;4;1
1;5;1;1;1;2;1;1;10;1;Redouane X.;7;1
1;5;1;1;1;3;1;1;12;1;Emma S.;7;1
3;4;1;2;2;2;1;2;1;3;Ai F.;4;1
1;4;4;2;3;2;1;3;5;2;Laura M.;4;1
1;2;1;2;3;2;3;1;15;3;Karim Y.;2;1
4;1;1;2;3;4;2;4;1;3;Federico Q.;4;1
1;1;1;1;1;3;1;1;13;1;Catherine A.;7;1
1;1;1;1;1;3;1;1;14;1;Sandra J.;7;1
4;3;1;2;2;2;2;1;1;1;Luis K.;5;1
1;3;1;1;1;2;1;2;8;1;Lucie D.;7;1
1;4;1;2;3;2;1;2;4;1;Saga E.-M.;3;1
4;1;2;2;3;3;4;4;2;2;Khady S.;6;1
1;3;1;2;2;4;2;1;2;1;Emma P.;5;1
2;5;1;1;1;2;1;2;11;1;Paul E.;7;1
4;1;2;2;3;2;3;1;2;1;Ethan X.;6;1
4;3;1;2;2;2;2;1;2;1;Julien Z.;5;1
4;2;3;2;3;1;5;1;15;1;Chen R.;3;1
1;2;1;2;2;1;2;2;2;1;Latifa H.;4;1
3;3;1;1;1;1;1;1;7;1;Ismaël L.;7;1
3;1;1;1;1;3;1;1;13;1;Patricia W.;7;1
4;2;1;2;2;4;1;1;1;3;Ruby C.;4;1
3;5;1;1;1;1;1;4;10;1;Aïcha H.;7;1
4;1;2;2;3;3;4;3;2;2;Claire H. D.;6;1
2;3;1;2;2;2;2;2;2;1;Nicola Y.;5;1
2;5;1;1;1;1;1;4;10;1;Lucas T.;7;1
3;2;1;2;2;2;2;2;1;1;Hannah U.;5;1
5;3;4;1;1;3;1;4;13;3;Pablo W.;6;1
3;1;1;1;1;1;1;3;11;1;Federico M.;7;1
4;2;1;2;3;3;2;3;2;1;Takumi A.;2;1
1;5;1;1;1;3;1;2;13;1;Aurélie A.;7;1
1;3;1;2;2;2;2;2;6;1;Abibatou N.;5;1
1;2;1;2;3;2;1;1;9;3;Thabo B.;4;1
2;1;1;1;1;3;1;1;13;1;Sofia K.;7;1
3;2;1;2;3;3;1;2;3;1;Khady D.;2;1
5;1;1;1;1;3;1;1;14;1;Ali Q.;7;1
5;1;1;1;1;1;1;1;11;1;Chloé I.;7;1
3;1;1;1;1;3;1;1;12;1;Aoi R. Y.;7;1
4;1;1;2;3;2;4;2;1;2;Tamsir K.;6;1
3;1;1;1;1;3;1;1;13;1;Amelia K.;7;1
3;1;1;2;2;1;1;2;6;1;Lea T.;6;1
4;2;1;2;3;1;3;4;4;2;Sora W.;3;1
5;1;1;1;1;3;1;1;14;1;Bao G.;7;1
4;2;1;2;2;2;1;1;6;1;Omar C. N.;4;1
2;4;1;1;1;1;1;2;8;1;Carlos Z.;7;1
4;3;3;2;3;2;3;1;8;4;Yui F. B.;7;1
1;1;1;1;1;3;1;1;14;1;Ndiaye T.;7;1
4;5;1;1;1;1;1;2;10;1;Krishna P.-L.;7;1
3;1;1;1;1;3;1;1;11;1;Vincent S.;7;1
3;2;1;2;2;2;1;2;1;1;Wei A.;7;1
2;5;1;1;1;1;1;1;9;1;Luc D.;7;1
3;2;1;2;2;2;1;2;2;1;Björn B.;4;1
2;1;1;1;1;3;1;1;13;1;Kenza Q.;7;1
4;1;1;2;2;1;1;2;1;3;Lars K.;6;1
4;5;1;1;1;1;1;2;13;1;Astrid K.;7;1
4;1;3;2;3;1;1;2;2;1;Carmen B.;5;1
3;4;1;2;2;1;2;2;6;1;Lorenzo M.;5;1
5;3;1;2;2;4;1;4;6;1;Adrian D.;6;1
5;2;1;2;3;3;3;2;16;1;Henry K. B.;5;1
5;1;1;1;1;1;1;1;10;1;Noura O.;7;1
3;2;1;2;3;3;1;2;5;1;Laura Y.;3;1
2;5;1;1;1;3;1;4;13;1;Takumi H.-M.;7;1
4;2;3;2;3;3;2;1;1;3;Jia N. Y.;5;1
5;1;1;1;1;3;1;1;14;1;Giovanni L.;7;1
4;1;2;2;3;2;4;2;4;1;Thomas X.;4;1
3;2;1;2;2;1;1;4;1;1;Boubacar B.;6;1
4;2;1;1;1;2;1;1;7;1;Matteo H.;7;1
2;1;1;1;1;1;1;2;9;1;Anna D.;7;1
1;2;1;2;3;3;1;1;3;3;Rosa B.;4;1
2;5;1;1;1;1;1;1;7;1;Yuki L.;7;1
3;2;3;2;2;3;1;1;2;3;Diya W.-T.;4;1
1;5;1;1;1;3;1;2;10;1;Rami T.;7;1
2;2;1;2;2;1;2;2;1;1;Issa I.;6;1
1;2;3;2;2;3;2;1;5;1;Marina P.;3;1
1;5;1;1;1;1;1;3;14;1;Imen F.;7;1
5;1;1;1;1;3;1;1;14;1;Harry Z.;7;1
2;5;1;1;1;1;1;3;11;1;Marie T.-C.;7;1
4;2;1;2;2;2;1;1;1;1;Amelia T.;3;1
1;5;1;1;1;2;1;2;9;1;Sofiane T.;7;1
3;2;4;2;2;1;1;2;6;1;Saga W.;6;1
5;1;1;1;1;3;1;1;14;1;Ben B.;7;1
1;3;1;1;1;4;1;1;7;1;Luke U.;7;1
1;3;3;2;2;3;1;1;15;3;Elisa R.;3;1
3;5;1;1;1;1;1;2;9;1;Karl J. B.;7;1
4;2;1;2;2;2;1;3;7;1;Ndiaye H.;6;1
5;1;1;1;1;3;1;1;14;1;Tao D.;7;1
5;3;1;1;1;3;1;1;13;1;Xiao D.;7;1
5;1;1;1;1;3;1;1;14;1;Valentina V.;7;1
2;1;1;1;1;2;1;2;11;1;Paul V.-T.;7;1
2;2;1;2;3;2;1;2;16;3;Luc Z.;6;1
2;5;1;1;1;2;1;2;11;1;Jack J.;7;1
5;1;1;1;1;3;1;1;14;1;Wei W.;7;1
1;2;3;2;2;1;1;2;2;1;Giovanni T.;4;1
4;4;3;2;3;1;3;2;5;1;Clara G.;3;1
3;1;1;2;2;1;1;4;1;1;Ahmed T.;6;1
5;1;1;1;1;3;1;1;11;1;John H.;7;1
4;3;1;2;3;1;2;1;15;3;Rémi C.;7;1
4;2;1;2;2;3;1;1;1;1;Charlotte T.;5;1
5;1;1;1;1;3;1;1;11;1;Noura A.;7;1
4;2;3;2;2;2;2;2;6;1;Camille R.;6;1
5;3;1;1;1;3;1;1;13;1;Adama J.;7;1
4;1;3;2;3;2;3;1;2;1;George K.;6;1
5;3;1;1;1;3;1;1;12;1;Kenta Z.;7;1
4;1;3;2;2;2;1;1;6;1;Daniela G.;7;1
3;4;1;1;1;1;1;2;6;1;Aurélie G.;7;1
3;1;1;2;2;2;2;1;6;1;Wei L.;5;1
1;2;1;2;3;2;3;2;5;1;Saga C. G.;4;1
3;2;1;2;3;2;1;2;3;3;Noura T.;4;1
3;3;1;2;2;1;2;1;1;1;Luis R.;4;1
2;2;4;2;2;3;1;1;5;3;Jesus N.;5;1
2;3;1;1;1;3;1;1;13;1;Carlos J.;7;1
4;1;1;2;2;2;1;2;8;1;Hugo K.;6;1
3;2;1;2;2;4;2;2;1;1;John A.;6;1
1;1;1;1;1;3;1;2;11;1;Amelia H.-M.;7;1
1;2;1;2;2;2;2;2;2;1;Laura B.;5;1
4;3;1;2;3;1;2;2;1;4;Hina R.;6;1
2;2;1;2;2;1;2;2;1;1;Kei Q.;6;1
4;1;3;2;3;1;5;3;7;3;Luigi U.;4;1
1;3;1;1;1;3;1;1;13;1;Eva K.;7;1
4;4;1;2;3;2;2;2;5;1;Lorenzo Y.;6;1
5;1;1;1;1;3;1;1;14;1;Francisco O.;7;1
4;3;1;2;3;1;4;3;4;1;Takumi F.-Z.;5;1
3;4;1;1;1;1;1;2;8;1;Yuki A.;7;1
3;2;3;2;2;4;2;1;1;3;Freya F.;3;1
3;1;1;1;1;1;1;1;9;1;Cristina M.;7;1
4;2;1;2;2;2;1;2;5;3;Giulia W.-Z.;5;1
3;5;1;1;1;1;1;1;10;1;Emma M.;7;1
4;2;3;2;3;2;3;4;2;1;Moussa R.;7;1
3;2;3;2;3;3;3;2;16;3;William J.;5;1
5;1;1;1;1;3;1;1;14;1;Luca D.-E.;7;1
2;5;1;1;1;1;1;2;12;1;Latifa N.;7;1
5;1;1;1;1;3;1;1;14;1;Emma H.;7;1
2;2;3;2;2;3;1;1;2;3;Maria H.;7;1
4;4;3;2;3;1;4;2;16;4;Nour Y.;7;1
3;1;1;1;1;3;1;3;10;1;Vivaan Z.;7;1
5;1;1;1;1;3;1;1;14;1;Lea S.;7;1
3;2;1;2;2;2;2;2;1;1;Alba Q.;5;1
3;2;1;2;3;2;2;2;16;1;Fatima R.;2;1
4;2;1;2;2;2;1;2;15;1;Mei F.;5;1
3;1;1;1;1;3;1;1;13;1;Sofia P.;7;1
3;1;1;1;1;2;1;2;7;1;Javier M.;7;1
4;1;1;2;3;2;1;3;4;2;Chloé D.;4;1
1;1;1;1;1;3;1;1;14;1;Ignacio E.;7;1
3;2;1;2;2;2;2;2;1;1;Martin L.;5;1
3;5;1;1;1;1;1;1;9;1;Sakura P. R.;7;1
3;1;3;2;3;1;3;4;3;3;Andres X.;2;1
5;1;1;2;2;2;1;1;6;1;Daisuke E.;6;1
3;1;1;2;2;2;1;1;7;1;Cheikh T.;6;1
5;1;1;1;1;3;1;1;14;1;Alexander W.;7;1
5;1;1;1;1;3;1;1;11;1;Elena M.;7;1
1;1;1;1;1;1;1;2;12;1;Julien P.;7;1
1;2;1;2;2;2;2;2;2;1;Kimi Z.;5;1
2;3;1;1;1;3;1;4;14;1;Amelia F. T.;7;1
4;5;1;1;1;1;1;2;9;1;Federico U.;7;1
4;1;1;1;1;2;1;1;8;1;Leïla O.;7;1
1;5;1;1;1;4;1;3;12;1;Lei K.;7;1
5;5;1;1;1;1;1;1;10;1;Lina Z.;7;1
5;1;1;1;1;3;1;1;14;1;Riko X.;7;1
1;4;4;2;3;3;1;2;2;2;Wei T.-S.;6;1
1;2;4;2;2;2;1;1;6;1;Luc S.;6;1
5;1;1;1;1;3;1;3;11;1;Guillaume P.;7;1
5;1;1;2;2;1;1;2;1;1;Jabari B.;5;1
2;5;1;1;1;4;1;1;13;1;Sophie V.;6;1
1;1;1;1;1;3;1;1;13;1;Antonio D.;7;1
1;3;1;2;2;1;2;1;8;1;Paul A. L.;4;1
3;5;1;1;1;1;1;3;14;1;Lucia K.;7;1
1;3;3;2;2;2;2;2;6;1;Luc N.;4;1
4;2;1;2;3;1;1;4;16;1;Moussa U.;6;1
5;3;1;1;1;3;1;4;12;1;Priya N. Z.;7;1
3;5;1;1;1;1;1;1;8;1;Luca V.;7;1
4;2;1;2;2;2;1;2;2;1;Naoko Z.;6;1
1;2;1;2;2;2;2;2;2;1;Kimi S.;5;1
3;1;1;2;2;2;1;2;1;1;Ananya J. K.;4;1
1;5;1;1;1;2;1;2;9;1;Pedro G.;7;1
5;1;1;1;1;4;1;3;11;1;Inès Y.;7;1
1;1;1;2;2;3;2;3;2;3;Takeshi T.;4;1
3;1;1;1;1;2;1;1;10;1;Adrien N.;7;1
3;2;1;2;2;1;1;2;2;1;Martin N.;6;1
1;5;1;1;1;1;1;1;14;1;Raffaele Z.;7;1
4;1;2;2;3;2;1;4;7;2;Matteo F.;5;1
2;1;1;1;1;3;1;1;13;1;Alexander X.;7;1
5;4;1;1;1;1;1;2;11;1;Aisha T. N.;7;1
4;3;1;2;3;2;3;1;4;3;Seynabou T.;4;1
4;1;1;1;1;3;1;3;10;1;Binta M.;7;1
3;1;3;2;3;2;2;2;1;1;Mia P.;5;1
1;1;1;2;2;2;2;3;7;1;Amina Z. G.;6;1
2;1;1;1;1;1;1;1;8;1;Alessandro W. Y.;7;1
3;2;1;2;2;1;3;2;2;1;Carlos F.;5;1
2;1;1;1;1;3;1;1;13;1;Najet C.;7;1
4;4;1;2;3;2;2;2;2;1;Hana V.;2;1
1;3;1;2;2;2;2;2;6;1;Hina K.-S.;5;1
4;1;3;2;3;1;2;3;7;3;Fatou G.;4;1
3;2;3;2;2;1;2;2;5;1;Jack W.;4;1
4;4;3;2;3;2;1;1;15;3;Leïla X.;6;1
1;5;1;1;1;1;1;2;10;1;Li F.;7;1
1;5;1;1;1;2;1;2;11;1;Mia M.;7;1
2;2;1;1;1;1;1;4;7;1;Paul H.;7;1
3;1;1;1;1;1;1;1;13;1;Bilal F.;7;1
4;3;3;2;3;2;3;3;16;4;Charlie M.;7;1
2;2;1;2;2;3;1;2;6;1;Harry O.;7;1
1;3;1;1;1;3;1;1;13;1;Thomas Q.;7;1
