AGE;EDUCATION;ETHNICITY;GENDER;HOUSEHOLDSIZE;IDEOLOGY;INCOME;MARITALSTATUS;MBTI;NATIONALITY;NOM;OCCUPATION;PLACEOFRESIDENCE
3;2;4;2;3;3;2;2;1;1;William G.;5;1
4;5;3;2;3;2;1;4;2;3;Nour Y.;3;1
5;1;1;1;1;3;1;1;11;1;Latifa N.;9;1
2;3;1;1;1;1;1;4;13;1;Thomas Q.;6;1
2;3;1;1;1;1;1;4;14;1;Sofia P.;6;1
3;2;1;2;3;2;3;3;15;1;Khady D.;5;1
1;2;3;2;2;3;3;1;1;1;John A.;5;1
3;2;1;2;2;1;3;2;1;1;Clément O.;8;1
3;2;1;1;2;1;5;2;6;1;Alessandro W. Y.;8;1
4;1;3;2;3;4;4;4;2;2;Khady S.;8;1
4;2;1;2;2;2;2;2;2;1;Kei E.;5;1
2;1;1;1;1;3;1;1;14;1;Ndiaye T.;6;1
5;2;1;2;2;3;2;4;4;1;Kei Q.;9;1
4;2;1;2;2;2;2;1;6;1;Wei A.;8;1
5;3;1;1;1;3;1;2;11;1;Marie T.-C.;9;1
4;2;2;2;3;2;5;2;1;3;Chen R.;5;1
4;1;3;2;3;1;4;2;15;2;Claire H. D.;8;1
3;2;1;2;2;2;2;1;6;1;Martin N.;8;1
3;1;1;1;3;2;1;2;9;1;Yuki L.;8;1
4;3;4;2;3;1;3;2;2;3;Charlie M.;3;1
4;2;2;2;3;3;3;1;2;1;Sora W.;2;1
5;1;1;1;1;3;1;2;14;1;John H.;9;1
3;2;3;2;3;2;1;2;2;1;Takumi A.;6;1
5;1;1;1;1;3;1;2;12;1;Ismaël Z.;3;1
1;3;1;2;2;2;2;3;8;1;Lorenzo M.;8;1
4;3;3;2;3;1;1;2;2;1;Riko B.;5;1
5;1;1;1;1;3;1;1;13;1;Francisco O.;9;1
1;3;1;2;2;3;1;2;7;1;Fanta Q.;8;1
3;2;1;2;2;2;2;3;6;1;Hannah U.;8;1
2;1;1;1;1;1;1;4;14;1;Kenza Q.;6;1
2;2;1;2;2;1;1;2;6;1;Nathan V. R.;8;1
4;3;3;2;3;2;2;1;1;1;Mia P.;4;1
1;2;1;2;2;2;1;1;5;1;Harry O.;8;1
4;1;3;2;3;2;4;1;4;1;Carmen B.;8;1
4;1;3;2;3;2;4;2;2;2;Thomas X.;8;1
2;1;1;1;1;3;1;1;13;1;Ben B.;6;1
2;5;1;1;1;1;2;1;10;1;Paul E.;8;1
2;4;1;1;1;3;1;2;10;1;Lina Z.;8;1
1;2;1;2;2;1;1;2;1;1;Matteo C.;3;1
2;2;1;2;2;3;1;1;1;1;Saga W.;8;1
4;2;1;2;2;3;2;2;5;1;Camille R.;8;1
5;1;1;1;1;3;1;2;12;1;Wei W.;6;1
4;3;1;2;3;1;1;1;15;1;Bilal A.;4;1
5;3;1;1;1;3;1;2;13;1;Lucia K.;9;1
2;1;1;1;1;3;1;1;14;1;Amelia K.;9;1
1;4;1;1;1;2;1;2;12;1;Karl J. B.;8;1
1;2;1;2;2;3;1;1;1;1;Mia J.;8;1
1;4;2;2;3;2;3;2;1;3;Saga E.-M.;4;1
3;2;1;2;2;3;2;3;6;1;Hugo E. A.;8;1
3;2;3;2;3;2;4;3;2;3;William J.;8;1
1;3;1;1;3;2;1;2;10;1;Gabriella F.;8;1
4;2;1;2;2;2;2;2;6;1;Elsa H.;8;1
1;5;1;1;1;3;2;2;10;1;Han Y.;8;1
5;1;1;1;1;1;1;1;14;1;Riko J.;5;1
3;2;1;2;2;3;2;1;2;1;Luis R.;8;1
5;1;1;1;1;1;1;1;13;1;Ali Q.;5;1
1;5;1;1;1;3;2;2;10;1;Cristina M.;8;1
4;1;3;2;3;2;4;2;2;2;Tamsir K.;8;1
3;2;1;2;2;1;2;1;5;1;Luigi O.;8;1
5;2;1;1;2;1;4;1;10;1;Paul H.;8;1
4;1;2;2;3;2;2;2;6;1;Fatou G.;2;1
5;1;1;1;1;1;1;1;13;1;Valentina V.;5;1
4;1;4;2;2;1;3;2;2;1;Amelia T.;3;1
1;1;1;1;2;2;1;2;9;1;Carlos Z.;8;1
5;1;1;1;1;1;1;1;14;1;Vincent S.;6;1
4;1;2;2;3;2;1;3;8;1;Moussa A.;2;1
5;1;1;1;1;1;1;2;12;1;Harry Z.;3;1
2;2;1;2;2;3;1;2;6;1;Kimi S.;6;1
3;5;1;1;1;1;2;2;10;1;Mia M.;8;1
1;4;1;1;1;2;1;2;7;1;Yuki A.;8;1
4;1;2;2;3;2;1;3;2;1;Ethan X.;4;1
4;1;2;2;3;2;2;2;6;1;Luigi U.;2;1
4;1;2;2;3;2;1;3;8;1;Chloé D.;2;1
2;4;1;1;1;1;5;4;14;1;Alexander X.;6;1
3;2;1;2;3;2;3;3;15;1;Néné K.;5;1
4;5;3;2;3;1;4;4;2;1;George P.;3;1
4;5;1;1;1;1;2;2;8;1;Lucas T.;8;1
2;5;1;1;1;1;2;2;10;1;Sofiane T.;8;1
3;1;1;2;2;2;3;2;2;1;Elisa R.;5;1
4;2;3;2;3;1;2;2;16;1;Rami L.;6;1
4;1;1;1;1;1;1;2;11;1;Yacouba W.;8;1
5;1;1;1;1;1;2;1;11;1;Imen F.;9;1
2;3;1;1;1;1;1;4;14;1;Lina E. R.;6;1
1;5;1;1;1;3;2;2;8;1;Leïla O.;8;1
3;5;1;2;2;2;2;1;6;1;Yuki Y.;8;1
2;3;1;1;1;1;1;4;13;1;Eva K.;6;1
4;4;1;2;3;1;1;1;2;2;Leïla X.;8;1
4;2;1;2;2;2;1;3;2;1;Amina Z. G.;6;1
3;2;1;2;3;2;1;3;16;1;Ndiaye P.;5;1
3;2;1;2;2;3;3;2;1;1;Sofia F.-V.;4;1
4;1;1;1;2;3;1;2;10;1;Li F.;8;1
1;2;1;2;3;3;2;1;5;1;Thabo B.;4;1
3;2;3;2;3;2;1;1;2;1;Andres X.;5;1
4;1;1;1;1;1;2;1;11;1;Rami T.;8;1
2;1;1;1;1;3;1;1;13;1;Franco L.;6;1
1;5;1;1;1;2;2;2;13;1;Astrid K.;8;1
4;2;1;1;2;3;2;2;1;1;Daisuke E.;8;1
1;1;1;1;1;1;1;1;13;1;Emma H.;6;1
3;2;1;1;2;2;5;1;10;1;Luke U.;8;1
5;1;1;1;1;3;1;2;12;1;Noura A.;9;1
5;1;1;1;1;3;1;1;14;1;Alexander W.;5;1
3;2;1;2;3;2;2;1;16;1;Ananya J. K.;4;1
2;1;1;1;1;1;1;1;13;1;Andrea C.;6;1
5;1;1;1;1;3;1;1;11;1;Julien P.;9;1
4;1;1;1;1;3;1;2;12;1;Redouane X.;8;1
3;1;1;2;3;2;3;2;2;1;Marina P.;5;1
4;1;3;2;3;1;4;1;3;1;Matteo F.;8;1
3;2;1;2;2;2;2;1;6;1;Wei L.;8;1
5;4;1;1;1;3;1;2;11;1;Amina L.;9;1
2;1;1;1;1;1;1;4;14;1;Aoi R. Y.;6;1
5;1;1;1;1;1;1;1;14;1;Adama J.;5;1
5;1;1;1;1;3;1;2;13;1;Adam W. V.;9;1
4;2;1;2;2;3;2;2;5;1;Alba Q.;8;1
1;5;1;1;1;2;2;2;9;1;Li E.;8;1
3;2;3;2;3;2;1;2;2;1;Amina W.;6;1
3;2;1;2;2;3;1;2;2;1;Issa I.;5;1
5;5;1;1;1;1;1;2;9;1;Anna D.;8;1
4;3;3;2;3;3;3;1;15;1;Rémi C.;5;1
3;2;1;2;2;2;2;2;9;1;Hassan O.;8;1
3;3;1;2;2;3;1;2;7;1;Jabari B.;8;1
1;2;1;2;3;1;1;2;1;1;Zanele L.;6;1
1;5;1;1;1;3;2;2;12;1;Thomas T.;8;1
4;2;1;2;2;3;1;3;5;1;Omar C. N.;8;1
5;1;1;1;1;1;1;2;11;1;Bilal F.;9;1
5;3;1;1;1;3;1;2;13;1;Jack J.;9;1
1;3;1;1;2;2;5;1;8;1;Matteo H.;8;1
2;3;1;1;1;1;1;4;14;1;Antonio D.;6;1
3;1;1;1;3;3;1;2;8;1;Federico U.;8;1
4;3;1;1;2;2;2;1;8;1;Luc D.;8;1
5;1;1;1;1;3;1;2;14;1;Riko X.;3;1
1;3;1;1;2;2;1;2;9;1;Aïcha H.;8;1
1;2;1;1;1;2;2;2;9;1;Yuna H.;8;1
4;1;3;2;3;2;1;1;16;1;Rosa B.;6;1
3;2;1;2;3;3;3;2;1;1;Jesus N.;8;1
3;3;1;2;2;3;2;1;4;1;Paul A. L.;6;1
5;1;1;1;1;1;1;2;12;1;Kenta Z.;9;1
4;2;4;2;2;3;1;2;1;1;Daiki W.;6;1
3;1;1;2;2;2;2;1;2;3;Naoko Z.;4;1
5;2;3;2;3;3;1;1;1;1;Henry K. B.;5;1
3;2;1;1;2;3;1;1;9;1;Aurélie G.;8;1
4;2;1;2;2;3;2;1;8;1;Latifa H.;8;1
1;1;1;1;1;1;1;1;13;1;Lea S.;6;1
4;4;1;2;3;4;3;2;1;1;Caterina Q.;4;1
5;1;1;1;1;3;1;1;14;1;Charlotte S.-C.;5;1
3;2;4;2;3;3;2;2;1;1;Jia N. Y.;5;1
2;1;1;1;1;3;1;1;14;1;Isla K.;6;1
2;1;1;1;1;1;1;4;14;1;Takumi H.-M.;6;1
4;4;1;2;3;4;3;2;5;4;Hana H.;3;1
1;3;1;2;2;3;1;2;7;1;Carlos F.;8;1
3;1;1;1;2;2;2;2;1;1;Daniela G.;8;1
1;3;1;2;2;1;2;2;5;1;Pedro D.;8;1
1;4;4;2;3;2;4;2;7;1;Laura M.;4;1
4;1;1;1;2;3;2;2;10;1;Raffaele Z.;8;1
2;2;1;2;2;2;1;2;7;1;Hugo Y.;8;1
5;1;1;1;1;3;1;2;11;1;Lei K.;9;1
5;2;1;2;2;2;1;1;9;1;Adrian D.;8;1
3;2;1;2;2;1;3;2;1;1;Fatima V.;8;1
1;4;3;2;3;2;1;2;1;2;Wei T.-S.;8;1
5;1;1;1;1;1;1;1;14;1;Lucia Y.-G.;5;1
5;1;1;1;1;1;1;1;14;1;James J. J.;5;1
3;5;1;2;2;2;2;1;6;1;Adama C.;8;1
1;1;1;2;3;4;5;1;2;3;Li B. J.;4;1
3;2;1;2;3;3;2;4;16;1;Léa V.;5;1
4;3;1;1;2;1;2;1;1;1;Cheikh T.;8;1
2;2;1;1;2;3;2;2;9;1;Marina K.;8;1
2;1;1;1;1;1;1;4;13;1;Hicham W.;6;1
3;1;1;2;3;2;1;1;16;1;Takeshi T.;8;1
4;2;4;2;3;3;2;1;1;1;Moussa R.;6;1
3;4;1;1;2;2;5;2;8;1;Fang C.-Z.;8;1
5;1;1;1;1;1;1;2;12;1;Jia V. R.;9;1
5;1;1;1;1;3;1;1;14;1;George N.-M.;5;1
4;2;1;2;2;1;2;1;6;1;Björn B.;3;1
2;1;1;1;1;3;1;1;14;1;Ismaël S.;6;1
1;5;1;1;1;2;2;2;10;1;Adrien N.;8;1
5;1;1;1;1;3;1;1;11;1;Amelia H.-M.;9;1
2;3;4;1;1;3;2;4;15;4;Pablo W.;8;1
5;1;1;1;1;3;1;2;11;1;Emma S.;9;1
4;1;1;1;2;3;1;2;10;1;Paul V.-T.;8;1
2;3;1;2;2;4;2;1;6;1;Nicola Y.;8;1
4;1;4;2;3;1;1;3;7;1;George K.;3;1
5;1;1;1;1;3;1;2;13;1;Elena M.;9;1
1;1;1;2;2;3;2;2;4;1;Abibatou N.;4;1
4;4;1;1;1;2;1;2;10;1;Krishna P.-L.;8;1
2;4;1;1;1;2;1;2;9;1;Emma M.;8;1
5;5;1;1;1;1;1;2;12;1;Xiao D.;5;1
2;1;1;1;1;1;1;4;14;1;Fanta X.;6;1
3;3;1;2;3;2;2;1;2;1;Giulia W.-Z.;4;1
4;4;1;1;1;1;1;2;11;1;Isabel X.;8;1
3;2;1;2;3;2;3;2;1;1;Hugo W.;6;1
5;1;1;1;1;1;1;1;14;1;Tao D.;5;1
5;5;1;1;1;1;1;2;10;1;Catherine A.;8;1
2;3;1;1;1;1;1;4;13;1;Antonio H.;6;1
1;2;1;2;2;2;1;1;5;1;Corentin M.;8;1
1;5;1;1;1;2;2;2;7;1;James Q.;8;1
4;3;1;2;3;1;3;1;3;4;Yui F. B.;2;1
4;4;1;1;1;1;1;2;10;1;Henry O.;8;1
2;3;1;1;1;1;1;4;13;1;Sofia K.;6;1
4;2;1;2;2;3;2;1;2;1;Luc N.;8;1
1;2;3;2;3;2;1;1;1;4;Karim Y.;5;1
5;4;1;1;1;3;2;2;11;1;Chloé C.;9;1
4;2;4;2;2;2;1;3;2;1;Luc S.;6;1
3;2;1;2;3;3;3;2;2;1;Dalila J.;6;1
4;1;2;2;3;1;1;3;4;2;Finn R.;2;1
5;5;1;1;1;1;1;2;7;1;Luc V.-M.;8;1
1;2;1;2;3;2;4;1;1;1;Saga C. G.;2;1
2;1;1;1;1;1;1;4;13;1;Rachid S.;6;1
4;2;1;2;2;3;2;2;4;1;Laura B.;9;1
3;2;1;2;2;3;3;2;1;1;Aisha F.;4;1
1;5;1;1;3;1;2;2;12;1;Noura O.;8;1
4;1;4;2;3;1;1;3;7;1;Emily Q.;3;1
